RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
*,*,sd***,"[489, 832]",Spain,Female,40,5,114785.54,2,0,0,39221.17,1,1,3,DIAMOND,647
*,*,sd***,"[456, 818]",Germany,Female,44,8,76623.97,3,1,0,6511.46,1,1,4,SILVER,355
*,*,sd***,"[476, 838]",Spain,Male,28,5,168.35,2,1,0,9424.74,0,0,5,GOLD,949
*,*,sd***,"[449, 850]",France,Female,41,5,0.0,1,0,0,102429.79,0,0,5,PLATINUM,293
*,*,sd***,"[489, 832]",Spain,Female,40,3,0.0,2,0,1,158759.67,0,0,3,PLATINUM,541
*,*,sd***,"[516, 849]",Germany,Male,52,4,118877.23,2,1,0,10840.7,0,0,3,GOLD,320
*,*,sd***,"[449, 850]",France,Female,41,2,0.0,2,1,1,102047.75,0,0,3,SILVER,748
*,*,sd***,"[449, 850]",France,Female,41,8,0.0,2,0,0,43511.17,0,0,5,PLATINUM,990
*,*,sd***,"[489, 832]",Spain,Female,40,6,308.87,2,0,1,9030.15,0,0,5,DIAMOND,290
*,*,sd***,"[456, 818]",Germany,Female,44,9,131363.77,1,0,0,51304.63,0,0,5,DIAMOND,791
*,*,sd***,"[456, 818]",Germany,Female,44,5,105668.49,3,0,0,86378.65,1,1,3,DIAMOND,554
*,*,sd***,"[489, 832]",Spain,Female,40,3,0.0,2,1,1,137626.77,0,0,2,DIAMOND,424
*,*,sd***,"[456, 818]",Germany,Female,44,7,148171.01,1,0,1,138449.73,1,1,4,PLATINUM,271
*,*,sd***,"[468, 850]",France,Male,30,4,0.0,1,1,1,94558.26,0,0,2,PLATINUM,933
*,*,sd***,"[456, 818]",Germany,Female,44,9,111662.82,1,0,0,121518.15,1,1,5,PLATINUM,377
*,*,sd***,"[476, 838]",Spain,Male,28,10,0.0,2,1,1,59601.52,0,0,3,DIAMOND,617
*,*,sd***,"[456, 818]",Germany,Female,44,8,114155.93,3,0,1,93724.73,1,1,4,SILVER,896
*,*,sd***,"[489, 832]",Spain,Female,40,8,106308.73,2,1,1,65091.77,0,1,2,DIAMOND,282
*,*,sd***,"[476, 838]",Spain,Male,28,7,680.26,2,0,0,13081.7,0,0,5,DIAMOND,490
*,*,sd***,"[476, 838]",Spain,Male,28,8,1546.13,2,1,0,112839.51,1,1,3,DIAMOND,484
*,*,sd***,"[489, 832]",Spain,Female,40,3,174047.37,1,0,1,156421.25,0,0,4,SILVER,610
*,*,sd***,"[476, 838]",Spain,Male,28,9,140829.59,2,1,0,68721.49,0,0,1,DIAMOND,988
*,*,sd***,"[468, 850]",France,Male,30,4,0.0,2,1,1,199992.48,0,0,4,SILVER,255
*,*,sd***,"[476, 838]",Spain,Male,28,5,0.0,2,1,1,62776.33,0,0,2,SILVER,370
*,*,sd***,"[476, 838]",Spain,Male,28,6,0.0,2,1,1,21562.25,0,0,3,GOLD,383
*,*,sd***,"[489, 832]",Spain,Female,40,9,0.0,1,0,1,4872.09,1,0,4,PLATINUM,960
*,*,sd***,"[476, 838]",Spain,Male,28,8,0.0,2,0,1,176827.44,0,0,4,PLATINUM,292
*,*,sd***,"[489, 832]",Spain,Female,40,10,418.47,2,0,1,171624.48,1,1,3,DIAMOND,909
*,*,sd***,"[468, 850]",France,Male,30,6,0.0,2,0,0,64861.33,0,0,2,PLATINUM,920
*,*,sd***,"[489, 832]",Spain,Female,40,9,0.0,2,1,0,87340.62,0,0,1,SILVER,249
*,*,sd***,"[476, 838]",Spain,Male,28,5,116790.3,2,0,0,61435.33,0,0,3,DIAMOND,491
*,*,sd***,"[468, 850]",France,Male,30,8,103047.8,2,1,1,87299.96,0,0,5,GOLD,607
*,*,sd***,"[476, 838]",Spain,Male,28,5,0.0,1,0,1,67713.07,0,0,2,SILVER,639
*,*,sd***,"[489, 832]",Spain,Female,40,6,0.0,3,1,0,192475.85,1,1,2,PLATINUM,817
*,*,sd***,"[476, 838]",Spain,Male,28,7,110350.84,1,1,1,147992.11,0,0,2,DIAMOND,655
*,*,sd***,"[468, 850]",France,Male,30,10,129938.69,3,1,0,42784.14,1,1,3,PLATINUM,281
*,*,sd***,"[449, 850]",France,Female,41,8,1754.55,2,1,1,195124.56,0,0,4,DIAMOND,783
*,*,sd***,"[468, 850]",France,Male,30,4,95.85,1,1,0,158024.67,0,0,1,PLATINUM,316
*,*,sd***,"[456, 818]",Germany,Female,44,5,134453.7,2,1,0,48426.52,0,0,4,PLATINUM,958
*,*,sd***,"[468, 850]",France,Male,30,5,151784.34,3,0,0,37725.74,1,1,5,PLATINUM,944
*,*,sd***,"[476, 838]",Spain,Male,28,10,115964.09,2,0,0,69152.23,0,0,3,DIAMOND,887
*,*,sd***,"[468, 850]",France,Male,30,2,163202.74,1,1,1,114627.6,0,0,2,DIAMOND,607
*,*,sd***,"[456, 818]",Germany,Female,44,3,121347.45,2,1,1,63646.91,0,0,3,PLATINUM,803
*,*,sd***,"[456, 818]",Germany,Female,44,7,91377.69,1,1,1,45716.03,1,1,3,PLATINUM,574
*,*,sd***,"[516, 849]",Germany,Male,52,5,141694.57,2,0,0,46416.13,0,0,1,PLATINUM,770
*,*,sd***,"[489, 832]",Spain,Female,40,8,115857.55,2,0,0,5232.4,0,0,1,GOLD,521
*,*,sd***,"[449, 850]",France,Female,41,7,112432.05,1,0,0,71094.36,1,1,2,DIAMOND,767
*,*,sd***,"[449, 850]",France,Female,41,10,95425.77,3,1,0,107082.13,1,1,4,DIAMOND,679
*,*,sd***,"[476, 838]",Spain,Male,28,5,567.12,2,1,0,141165.34,0,0,2,GOLD,237
*,*,sd***,"[516, 849]",Germany,Male,52,9,140340.31,2,0,1,35420.77,0,0,2,DIAMOND,458
*,*,sd***,"[476, 838]",Spain,Male,28,8,95091.94,1,0,0,63433.25,1,1,4,DIAMOND,438
*,*,sd***,"[449, 850]",France,Female,41,1,550.89,2,0,0,42877.94,0,0,5,DIAMOND,321
*,*,sd***,"[449, 850]",France,Female,41,3,127806.3,1,1,0,112259.16,1,1,3,SILVER,866
*,*,sd***,"[468, 850]",France,Male,30,5,0.0,2,0,1,36189.92,0,0,2,PLATINUM,601
*,*,sd***,"[468, 850]",France,Male,30,3,1095.49,2,1,0,9171.41,0,0,4,DIAMOND,837
*,*,sd***,"[489, 832]",Spain,Female,40,6,0.0,2,1,0,83247.59,0,0,3,PLATINUM,826
*,*,sd***,"[489, 832]",Spain,Female,40,3,1053.62,1,1,1,120864.8,0,0,5,PLATINUM,530
*,*,sd***,"[449, 850]",France,Female,41,9,141.04,2,1,1,50020.19,0,0,5,PLATINUM,855
*,*,sd***,"[476, 838]",Spain,Male,28,5,68168.17,1,0,0,86438.59,1,1,4,PLATINUM,276
*,*,sd***,"[468, 850]",France,Male,30,6,796.05,2,1,1,53829.0,0,0,2,SILVER,360
*,*,sd***,"[449, 850]",France,Female,41,5,194.76,2,0,1,64986.38,0,0,4,PLATINUM,895
*,*,sd***,"[489, 832]",Spain,Female,40,9,110897.56,2,0,0,55341.3,0,0,3,DIAMOND,398
*,*,sd***,"[476, 838]",Spain,Male,28,4,105716.47,2,1,0,15626.14,1,0,2,GOLD,287
*,*,sd***,"[476, 838]",Spain,Male,28,6,819.59,2,0,1,96427.37,1,0,3,PLATINUM,313
*,*,sd***,"[489, 832]",Spain,Female,40,4,124370.16,1,0,0,22422.05,0,0,1,SILVER,762
*,*,sd***,"[449, 850]",France,Female,41,3,108053.71,1,1,0,47721.26,1,0,3,PLATINUM,304
*,*,sd***,"[456, 818]",Germany,Female,44,2,148899.47,1,0,0,149953.22,0,0,3,DIAMOND,360
*,*,sd***,"[456, 818]",Germany,Female,44,1,120531.86,1,1,1,41205.21,0,1,2,DIAMOND,742
*,*,sd***,"[449, 850]",France,Female,41,7,110403.06,1,0,0,185182.85,0,0,3,PLATINUM,362
*,*,sd***,"[456, 818]",Germany,Female,44,3,126821.88,2,1,0,40646.29,0,0,2,PLATINUM,865
*,*,sd***,"[476, 838]",Spain,Male,28,9,122760.65,1,1,0,131563.83,0,0,2,GOLD,719
*,*,sd***,"[489, 832]",Spain,Female,40,5,703.51,3,1,0,17908.41,1,1,3,PLATINUM,603
*,*,sd***,"[468, 850]",France,Male,30,8,126.86,2,0,1,142534.7,0,0,4,PLATINUM,328
*,*,sd***,"[489, 832]",Spain,Female,40,1,472.82,2,0,0,73125.19,0,0,4,DIAMOND,389
*,*,sd***,"[449, 850]",France,Female,41,5,131263.98,2,1,1,115250.26,0,0,3,PLATINUM,453
*,*,sd***,"[468, 850]",France,Male,30,6,77347.31,2,1,0,50957.81,0,0,4,PLATINUM,396
*,*,sd***,"[468, 850]",France,Male,30,5,114308.46,2,1,1,107672.2,1,1,2,PLATINUM,870
*,*,sd***,"[468, 850]",France,Male,30,10,902.17,1,0,1,93614.49,0,1,2,PLATINUM,617
*,*,sd***,"[489, 832]",Spain,Female,40,10,0.0,2,0,1,66204.16,0,0,3,DIAMOND,425
*,*,sd***,"[476, 838]",Spain,Male,28,9,115863.29,2,1,1,129118.98,0,0,5,GOLD,900
*,*,sd***,"[468, 850]",France,Male,30,10,113825.78,2,1,0,38693.49,0,0,3,PLATINUM,844
*,*,sd***,"[476, 838]",Spain,Male,28,6,0.0,2,1,0,70615.37,0,0,2,SILVER,757
*,*,sd***,"[468, 850]",France,Male,30,2,1320.31,4,0,0,72982.07,1,1,4,DIAMOND,409
*,*,sd***,"[489, 832]",Spain,Female,40,9,143510.62,3,0,1,126674.17,1,1,1,DIAMOND,302
*,*,sd***,"[449, 850]",France,Female,41,1,385.62,2,0,1,194634.25,0,0,3,PLATINUM,852
*,*,sd***,"[489, 832]",Spain,Female,40,8,1031.18,2,1,0,185601.33,0,0,3,DIAMOND,503
*,*,sd***,"[456, 818]",Germany,Female,44,6,109467.63,4,0,0,123386.25,1,1,3,DIAMOND,715
*,*,sd***,"[456, 818]",Germany,Female,44,8,119595.75,1,1,0,83463.63,0,0,4,GOLD,845
*,*,sd***,"[456, 818]",Germany,Female,44,5,105242.46,2,1,1,50789.74,0,0,3,SILVER,365
*,*,sd***,"[476, 838]",Spain,Male,28,8,557.07,2,1,1,122581.59,0,0,2,DIAMOND,521
*,*,sd***,"[489, 832]",Spain,Female,40,3,0.0,2,0,1,193720.19,0,0,2,PLATINUM,713
*,*,sd***,"[449, 850]",France,Female,41,7,142032.15,1,0,0,21998.58,1,1,4,DIAMOND,823
*,*,sd***,"[449, 850]",France,Female,41,0,0.0,2,1,0,11234.44,0,0,5,DIAMOND,615
*,*,sd***,"[449, 850]",France,Female,41,9,0.0,2,0,1,60990.08,0,0,4,GOLD,618
*,*,sd***,"[516, 849]",Germany,Male,52,5,0.0,2,0,0,39793.01,0,0,2,DIAMOND,861
*,*,sd***,"[476, 838]",Spain,Male,28,5,162.66,2,1,0,154037.96,0,0,4,DIAMOND,267
*,*,sd***,"[468, 850]",France,Male,30,3,82606.11,3,0,0,172670.71,1,1,3,PLATINUM,507
*,*,sd***,"[489, 832]",Spain,Female,40,1,99992.39,2,0,0,67404.13,0,0,5,PLATINUM,858
*,*,sd***,"[516, 849]",Germany,Male,52,8,147580.36,3,0,1,14162.22,1,1,2,DIAMOND,914
*,*,sd***,"[468, 850]",France,Male,30,6,137813.88,1,1,0,62049.63,0,1,2,DIAMOND,611
*,*,sd***,"[489, 832]",Spain,Female,40,9,131289.37,4,1,0,73873.47,1,1,3,DIAMOND,929
*,*,sd***,"[468, 850]",France,Male,30,5,0.0,2,0,0,20778.54,0,0,3,PLATINUM,796
*,*,sd***,"[489, 832]",Spain,Female,40,6,103.84,1,1,1,12028.9,0,0,3,SILVER,310
*,*,sd***,"[449, 850]",France,Female,41,5,0.0,2,1,1,108845.77,0,0,2,GOLD,970
*,*,sd***,"[468, 850]",France,Male,30,10,0.0,2,0,0,100817.02,0,0,3,PLATINUM,885
*,*,sd***,"[476, 838]",Spain,Male,28,5,125083.98,2,0,1,56820.33,0,0,3,DIAMOND,451
*,*,sd***,"[476, 838]",Spain,Male,28,5,0.0,2,0,0,49113.69,0,0,4,PLATINUM,447
*,*,sd***,"[449, 850]",France,Female,41,2,131138.8,3,1,0,11.58,1,1,2,PLATINUM,811
*,*,sd***,"[449, 850]",France,Female,41,6,133194.04,1,1,1,66443.54,0,0,5,GOLD,895
*,*,sd***,"[476, 838]",Spain,Male,28,2,147464.06,2,1,0,42606.29,0,0,3,PLATINUM,802
*,*,sd***,"[476, 838]",Spain,Male,28,9,0.0,2,1,1,72814.27,0,0,3,PLATINUM,253
*,*,sd***,"[476, 838]",Spain,Male,28,8,0.0,2,1,1,57485.58,0,0,5,DIAMOND,937
*,*,sd***,"[449, 850]",France,Female,41,9,0.0,2,1,1,187777.0,0,0,4,PLATINUM,863
*,*,sd***,"[449, 850]",France,Female,41,9,117191.82,1,1,0,37275.78,1,1,3,DIAMOND,884
*,*,sd***,"[468, 850]",France,Male,30,5,109909.95,4,1,0,54310.1,1,1,2,GOLD,914
*,*,sd***,"[449, 850]",France,Female,41,6,0.0,2,0,1,136508.65,0,0,3,PLATINUM,984
*,*,sd***,"[468, 850]",France,Male,30,10,122778.04,2,0,0,10282.69,0,1,3,PLATINUM,296
*,*,sd***,"[456, 818]",Germany,Female,44,8,129616.47,1,0,1,118695.1,1,1,3,PLATINUM,938
*,*,sd***,"[489, 832]",Spain,Female,40,7,131517.25,1,0,1,185543.57,0,0,4,PLATINUM,309
*,*,sd***,"[449, 850]",France,Female,41,3,0.0,2,0,1,162638.63,0,0,3,DIAMOND,458
*,*,sd***,"[516, 849]",Germany,Male,52,8,126593.49,1,0,1,17669.58,1,1,4,DIAMOND,271
*,*,sd***,"[476, 838]",Spain,Male,28,9,0.0,2,1,1,106242.02,0,0,5,GOLD,737
*,*,sd***,"[468, 850]",France,Male,30,9,0.0,2,1,1,193520.51,0,0,1,PLATINUM,758
*,*,sd***,"[456, 818]",Germany,Female,44,9,115498.93,3,0,0,160189.77,1,1,1,GOLD,263
*,*,sd***,"[489, 832]",Spain,Female,40,5,134061.26,1,0,1,99653.63,1,1,3,DIAMOND,335
*,*,sd***,"[449, 850]",France,Female,41,5,122400.23,2,0,1,48894.63,0,0,3,DIAMOND,570
*,*,sd***,"[456, 818]",Germany,Female,44,3,67841.38,1,0,0,45560.89,1,1,4,DIAMOND,816
*,*,sd***,"[476, 838]",Spain,Male,28,1,122788.62,1,1,0,70871.9,0,0,4,DIAMOND,417
*,*,sd***,"[449, 850]",France,Female,41,3,94677.96,1,0,0,153542.7,0,0,5,PLATINUM,437
*,*,sd***,"[449, 850]",France,Female,41,9,0.0,3,1,0,44807.59,0,0,3,PLATINUM,587
*,*,sd***,"[449, 850]",France,Female,41,8,109556.21,1,0,0,131908.38,1,1,2,GOLD,484
*,*,sd***,"[468, 850]",France,Male,30,3,0.0,2,1,1,102437.13,0,0,3,SILVER,609
*,*,sd***,"[449, 850]",France,Female,41,8,0.0,2,1,0,13059.52,0,0,3,SILVER,445
*,*,sd***,"[476, 838]",Spain,Male,28,5,113774.85,1,1,1,33180.51,0,0,2,DIAMOND,583
*,*,sd***,"[476, 838]",Spain,Male,28,8,0.0,2,0,0,87968.83,0,0,1,PLATINUM,919
*,*,sd***,"[476, 838]",Spain,Male,28,5,75714.09,2,1,0,168969.88,0,0,3,GOLD,938
*,*,sd***,"[516, 849]",Germany,Male,52,1,146155.77,2,1,1,63587.7,0,0,1,DIAMOND,320
*,*,sd***,"[456, 818]",Germany,Female,44,5,143592.94,1,0,0,99613.64,0,0,2,DIAMOND,310
*,*,sd***,"[489, 832]",Spain,Female,40,5,111569.94,2,0,0,55685.71,1,1,2,DIAMOND,789
*,*,sd***,"[456, 818]",Germany,Female,44,10,466.86,2,1,1,134267.83,0,0,3,GOLD,676
*,*,sd***,"[456, 818]",Germany,Female,44,3,116140.78,2,0,0,60524.48,0,0,3,DIAMOND,618
*,*,sd***,"[449, 850]",France,Female,41,1,125597.42,2,1,1,113116.4,1,1,3,SILVER,618
*,*,sd***,"[468, 850]",France,Male,30,8,0.0,1,1,0,23484.23,0,0,2,PLATINUM,814
*,*,sd***,"[468, 850]",France,Male,30,2,799.9,4,1,0,100981.24,1,1,3,PLATINUM,320
*,*,sd***,"[456, 818]",Germany,Female,44,9,142940.04,1,0,0,88001.34,0,0,5,DIAMOND,966
*,*,sd***,"[476, 838]",Spain,Male,28,6,153103.73,3,0,0,43778.6,1,1,4,PLATINUM,446
*,*,sd***,"[456, 818]",Germany,Female,44,8,98414.63,1,0,1,45319.21,1,1,5,PLATINUM,628
*,*,sd***,"[468, 850]",France,Male,30,5,119590.92,2,1,1,130477.94,0,0,2,GOLD,369
*,*,sd***,"[489, 832]",Spain,Female,40,9,0.0,2,1,1,88678.29,0,0,3,SILVER,476
*,*,sd***,"[456, 818]",Germany,Female,44,9,116847.18,1,1,0,164004.96,0,0,4,DIAMOND,635
*,*,sd***,"[468, 850]",France,Male,30,7,102379.24,1,0,1,24947.57,0,0,4,PLATINUM,559
*,*,sd***,"[476, 838]",Spain,Male,28,6,108982.19,2,1,0,165349.21,0,0,1,PLATINUM,687
*,*,sd***,"[456, 818]",Germany,Female,44,2,125368.33,2,1,1,100129.75,0,0,1,PLATINUM,815
*,*,sd***,"[468, 850]",France,Male,30,5,1180.73,2,0,0,157923.59,0,0,4,GOLD,637
*,*,sd***,"[449, 850]",France,Female,41,9,160794.51,1,0,1,46511.44,1,1,2,DIAMOND,592
*,*,sd***,"[489, 832]",Spain,Female,40,4,107015.4,2,1,1,141213.95,0,0,4,DIAMOND,366
*,*,sd***,"[449, 850]",France,Female,41,5,145441.26,2,0,1,19320.33,0,0,2,SILVER,857
*,*,sd***,"[456, 818]",Germany,Female,44,3,140944.88,1,1,1,136227.06,0,0,3,SILVER,754
*,*,sd***,"[468, 850]",France,Male,30,8,121745.95,1,0,0,110402.99,1,1,4,DIAMOND,553
*,*,sd***,"[516, 849]",Germany,Male,52,2,135305.56,4,0,1,149639.25,1,1,2,PLATINUM,302
*,*,sd***,"[468, 850]",France,Male,30,7,108236.85,2,1,1,48730.28,0,0,2,PLATINUM,840
*,*,sd***,"[456, 818]",Germany,Female,44,4,0.0,2,1,0,160098.3,0,0,2,GOLD,383
*,*,sd***,"[468, 850]",France,Male,30,5,0.0,2,1,1,197353.92,0,0,5,SILVER,224
*,*,sd***,"[456, 818]",Germany,Female,44,0,0.0,2,1,0,45169.14,0,0,5,PLATINUM,584
*,*,sd***,"[456, 818]",Germany,Female,44,3,120895.39,1,0,1,19586.66,1,1,5,SILVER,960
*,*,sd***,"[456, 818]",Germany,Female,44,8,133662.56,1,1,0,189805.27,1,1,3,DIAMOND,408
*,*,sd***,"[516, 849]",Germany,Male,52,7,108456.0,1,1,1,99475.56,0,0,3,GOLD,730
*,*,sd***,"[476, 838]",Spain,Male,28,2,68795.81,2,1,0,20467.33,0,0,5,GOLD,456
*,*,sd***,"[456, 818]",Germany,Female,44,5,95781.85,1,1,0,45284.41,1,1,5,PLATINUM,637
*,*,sd***,"[449, 850]",France,Female,41,4,141082.82,1,1,1,89930.63,1,1,2,PLATINUM,902
*,*,sd***,"[516, 849]",Germany,Male,52,1,126610.76,1,0,0,42520.02,0,0,1,DIAMOND,822
*,*,sd***,"[449, 850]",France,Female,41,6,121531.74,1,1,1,104102.33,0,0,3,DIAMOND,759
*,*,sd***,"[468, 850]",France,Male,30,8,0.0,2,0,0,143275.46,0,0,3,SILVER,393
*,*,sd***,"[476, 838]",Spain,Male,28,7,131099.34,2,0,0,117666.51,0,0,3,DIAMOND,672
*,*,sd***,"[449, 850]",France,Female,41,5,109237.07,1,1,0,120954.1,1,1,4,PLATINUM,694
*,*,sd***,"[476, 838]",Spain,Male,28,7,0.0,1,0,1,38064.97,0,0,2,PLATINUM,912
*,*,sd***,"[476, 838]",Spain,Male,28,9,93194.79,1,1,1,120135.39,0,0,3,GOLD,831
*,*,sd***,"[516, 849]",Germany,Male,52,4,112314.71,1,1,0,67262.65,0,0,4,PLATINUM,348
*,*,sd***,"[456, 818]",Germany,Female,44,8,121603.9,2,1,1,90327.18,0,0,1,GOLD,856
*,*,sd***,"[468, 850]",France,Male,30,2,108546.12,2,1,0,93334.44,0,0,4,GOLD,329
*,*,sd***,"[489, 832]",Spain,Female,40,3,139167.18,2,0,1,124791.03,0,0,2,DIAMOND,838
*,*,sd***,"[476, 838]",Spain,Male,28,7,132824.48,2,0,1,192858.65,0,0,5,PLATINUM,499
*,*,sd***,"[516, 849]",Germany,Male,52,6,121483.58,2,1,1,138615.7,1,1,4,DIAMOND,271
*,*,sd***,"[456, 818]",Germany,Female,44,5,129851.07,4,1,0,193732.18,1,1,1,PLATINUM,473
*,*,sd***,"[449, 850]",France,Female,41,0,135475.11,1,0,0,48241.59,1,1,3,DIAMOND,609
*,*,sd***,"[449, 850]",France,Female,41,3,76524.08,1,1,0,6892.25,0,0,1,PLATINUM,286
*,*,sd***,"[468, 850]",France,Male,30,9,0.0,1,1,1,71993.92,0,0,3,PLATINUM,251
*,*,sd***,"[449, 850]",France,Female,41,1,741.2,1,0,0,142334.73,0,0,5,SILVER,446
*,*,sd***,"[449, 850]",France,Female,41,8,0.0,2,1,0,59233.39,0,0,2,PLATINUM,874
*,*,sd***,"[468, 850]",France,Male,30,9,112032.62,1,0,0,65008.53,1,1,2,SILVER,693
*,*,sd***,"[456, 818]",Germany,Female,44,8,128316.39,2,1,0,129723.52,1,1,4,PLATINUM,549
*,*,sd***,"[476, 838]",Spain,Male,28,3,870.42,2,0,0,6440.74,0,0,5,SILVER,278
*,*,sd***,"[456, 818]",Germany,Female,44,8,97181.33,1,1,1,53877.19,1,1,2,PLATINUM,797
*,*,sd***,"[456, 818]",Germany,Female,44,5,61431.5,1,1,1,132692.46,0,0,1,GOLD,283
*,*,sd***,"[489, 832]",Spain,Female,40,10,1452.69,2,0,0,36164.47,0,0,3,DIAMOND,824
*,*,sd***,"[449, 850]",France,Female,41,2,121251.53,3,1,1,30610.17,1,1,4,GOLD,393
*,*,sd***,"[456, 818]",Germany,Female,44,4,116775.13,2,1,1,39944.88,0,0,4,DIAMOND,717
*,*,sd***,"[449, 850]",France,Female,41,8,138426.24,2,1,1,130266.09,0,0,4,PLATINUM,768
*,*,sd***,"[449, 850]",France,Female,41,3,129778.91,2,0,0,167750.1,1,1,2,PLATINUM,560
*,*,sd***,"[489, 832]",Spain,Female,40,2,0.0,2,0,1,160693.78,0,0,5,SILVER,900
*,*,sd***,"[516, 849]",Germany,Male,52,3,110015.0,1,1,0,84183.08,0,0,5,DIAMOND,814
*,*,sd***,"[468, 850]",France,Male,30,5,125793.39,1,1,0,45761.97,0,0,3,SILVER,566
*,*,sd***,"[468, 850]",France,Male,30,10,124958.69,2,0,0,47146.92,0,0,3,DIAMOND,288
*,*,sd***,"[456, 818]",Germany,Female,44,1,105583.01,2,1,0,104774.93,0,0,2,PLATINUM,686
*,*,sd***,"[476, 838]",Spain,Male,28,8,106495.73,2,1,0,104945.05,0,0,3,SILVER,894
*,*,sd***,"[476, 838]",Spain,Male,28,9,0.0,2,1,1,84522.99,0,0,3,GOLD,279
*,*,sd***,"[489, 832]",Spain,Female,40,2,0.0,1,1,0,68050.7,1,1,5,PLATINUM,600
*,*,sd***,"[489, 832]",Spain,Female,40,1,0.0,2,1,0,94887.25,0,0,3,DIAMOND,307
*,*,sd***,"[468, 850]",France,Male,30,8,0.0,2,0,0,107044.11,0,0,3,DIAMOND,410
*,*,sd***,"[449, 850]",France,Female,41,7,0.0,2,0,0,106959.4,0,0,4,DIAMOND,644
*,*,sd***,"[516, 849]",Germany,Male,52,5,129949.54,1,0,1,120365.89,1,1,3,PLATINUM,281
*,*,sd***,"[449, 850]",France,Female,41,9,95171.55,1,0,0,123464.62,1,1,3,GOLD,536
*,*,sd***,"[476, 838]",Spain,Male,28,2,1950.35,2,1,1,71352.63,0,0,3,DIAMOND,263
*,*,sd***,"[476, 838]",Spain,Male,28,10,81218.18,2,1,0,111009.93,0,0,2,GOLD,847
*,*,sd***,"[476, 838]",Spain,Male,28,3,389.6,2,0,0,59433.13,0,0,3,DIAMOND,316
*,*,sd***,"[449, 850]",France,Female,41,8,1118.94,2,0,0,53019.62,0,0,1,PLATINUM,769
*,*,sd***,"[449, 850]",France,Female,41,4,0.0,2,1,1,91680.76,0,0,2,SILVER,878
*,*,sd***,"[489, 832]",Spain,Female,40,5,0.0,2,1,1,40304.25,0,0,5,PLATINUM,291
*,*,sd***,"[489, 832]",Spain,Female,40,6,0.0,2,1,0,171080.11,0,0,3,SILVER,322
*,*,sd***,"[476, 838]",Spain,Male,28,2,125417.35,2,1,1,71221.97,0,0,2,DIAMOND,720
*,*,sd***,"[449, 850]",France,Female,41,7,0.0,1,0,1,31276.79,1,1,2,GOLD,860
*,*,sd***,"[489, 832]",Spain,Female,40,8,0.0,2,1,0,79521.33,0,0,5,DIAMOND,897
*,*,sd***,"[456, 818]",Germany,Female,44,6,127488.05,1,0,0,124524.27,0,0,5,DIAMOND,511
*,*,sd***,"[468, 850]",France,Male,30,8,150371.99,4,1,0,168983.44,1,1,5,GOLD,708
*,*,sd***,"[449, 850]",France,Female,41,8,116747.12,1,0,0,131934.11,0,0,2,PLATINUM,347
*,*,sd***,"[476, 838]",Spain,Male,28,9,131.72,2,1,0,119834.63,0,0,3,DIAMOND,681
*,*,sd***,"[449, 850]",France,Female,41,6,124614.1,2,1,1,196235.05,1,1,2,SILVER,400
*,*,sd***,"[468, 850]",France,Male,30,8,102078.65,1,1,1,56947.3,0,0,2,SILVER,488
*,*,sd***,"[449, 850]",France,Female,41,5,77864.29,1,0,0,182037.51,0,0,3,PLATINUM,453
*,*,sd***,"[489, 832]",Spain,Female,40,6,691.77,2,1,1,76436.08,0,0,1,GOLD,272
*,*,sd***,"[489, 832]",Spain,Female,40,3,0.0,2,0,1,183927.28,0,0,2,GOLD,469
*,*,sd***,"[468, 850]",France,Male,30,8,142654.11,2,0,0,1572.59,0,0,2,SILVER,683
*,*,sd***,"[449, 850]",France,Female,41,2,129048.96,4,1,1,41016.42,1,1,4,SILVER,793
*,*,sd***,"[489, 832]",Spain,Female,40,3,556.47,2,0,1,96532.48,0,0,2,SILVER,292
*,*,sd***,"[516, 849]",Germany,Male,52,5,135183.2,1,1,0,160277.97,0,0,3,DIAMOND,585
*,*,sd***,"[449, 850]",France,Female,41,3,0.0,1,1,0,107458.44,0,0,2,PLATINUM,899
*,*,sd***,"[516, 849]",Germany,Male,52,2,109471.34,1,1,1,61244.4,0,0,3,PLATINUM,622
*,*,sd***,"[449, 850]",France,Female,41,1,0.0,2,0,0,91443.87,0,0,1,PLATINUM,469
*,*,sd***,"[456, 818]",Germany,Female,44,3,136815.36,2,1,1,46121.15,0,0,4,PLATINUM,765
*,*,sd***,"[456, 818]",Germany,Female,44,6,135691.81,3,1,0,71358.27,1,1,4,DIAMOND,593
*,*,sd***,"[456, 818]",Germany,Female,44,5,112171.82,3,0,0,162947.36,1,1,5,PLATINUM,325
*,*,sd***,"[456, 818]",Germany,Female,44,5,118049.12,2,1,1,52912.14,0,0,1,DIAMOND,350
*,*,sd***,"[476, 838]",Spain,Male,28,3,1366.59,1,1,1,68420.5,0,0,2,PLATINUM,448
*,*,sd***,"[489, 832]",Spain,Female,40,6,0.0,2,0,0,11.58,1,1,4,PLATINUM,981
*,*,sd***,"[468, 850]",France,Male,30,3,204.52,2,1,1,136469.79,0,0,5,PLATINUM,776
*,*,sd***,"[456, 818]",Germany,Female,44,3,0.0,2,0,1,139147.49,0,0,4,GOLD,819
*,*,sd***,"[456, 818]",Germany,Female,44,8,126358.84,2,0,0,154233.24,0,0,3,DIAMOND,451
