RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
9621748,2800676,sdv-pii-ywl5k,596,Spain,Female,30,5,0.0,2,0,1,88245.66,0,0,3,SILVER,593
7330741,13029825,sdv-pii-i3aeg,590,Germany,Female,46,9,98107.69,2,0,0,163695.36,0,0,3,PLATINUM,395
14818906,3931995,sdv-pii-0lezi,638,Spain,Female,54,8,115488.29,3,0,0,26535.15,1,1,2,DIAMOND,320
8727250,3095882,sdv-pii-wnm0t,550,Spain,Female,48,4,112444.4,2,1,1,169410.52,0,0,5,SILVER,569
16040523,2188929,sdv-pii-loyvy,773,Spain,Male,62,6,160.63,2,0,0,177767.47,0,0,4,DIAMOND,929
3396345,15851650,sdv-pii-abjr1,633,Spain,Female,35,2,122421.47,2,1,1,69778.28,0,0,2,GOLD,895
3919772,2266696,sdv-pii-exgb8,522,France,Female,30,10,0.0,2,0,1,150954.55,0,0,2,PLATINUM,821
9322659,12606256,sdv-pii-cz73s,587,France,Male,34,4,91301.52,1,0,0,79178.46,0,1,5,DIAMOND,786
5799440,13341173,sdv-pii-yihtx,830,Spain,Male,36,8,128074.4,2,1,0,13637.6,1,1,3,SILVER,908
5420122,2281421,sdv-pii-h8i5f,549,France,Male,35,3,0.0,2,1,0,95712.99,0,0,2,PLATINUM,441
6019513,6182812,sdv-pii-xbt3t,608,France,Female,39,4,118653.19,3,0,0,44128.61,1,1,5,PLATINUM,847
7571119,2355774,sdv-pii-b40go,644,France,Female,65,2,109330.8,1,0,0,59349.28,1,1,4,PLATINUM,885
15440951,7437664,sdv-pii-v3oht,770,Germany,Female,40,3,148437.64,2,1,1,56061.65,0,0,2,PLATINUM,268
5390645,4950523,sdv-pii-fz3h9,781,France,Female,67,3,532.35,1,0,1,117373.43,0,0,3,DIAMOND,637
6409517,7049750,sdv-pii-leaj7,626,Germany,Male,70,1,187.34,2,0,1,111493.87,1,1,4,GOLD,900
6734333,3325532,sdv-pii-f1zh5,495,Germany,Male,37,10,147928.33,1,0,0,63338.09,1,1,1,DIAMOND,622
8697378,14702723,sdv-pii-mn5qo,664,France,Female,44,4,137489.44,3,1,0,140070.19,1,1,4,PLATINUM,933
16312211,9480119,sdv-pii-ia9nx,648,France,Male,30,9,120101.76,1,1,0,41005.98,0,0,5,GOLD,875
294922,250532,sdv-pii-oofnh,538,Spain,Male,30,5,0.0,2,0,1,49071.62,0,0,4,SILVER,712
8167473,7930733,sdv-pii-ph5mj,546,France,Male,47,5,0.0,2,0,0,111128.55,0,1,4,DIAMOND,877
10205430,7471650,sdv-pii-ja0uh,611,Germany,Female,34,8,128749.79,1,1,0,53719.35,0,0,3,DIAMOND,373
12794913,2335681,sdv-pii-uyxnz,513,Spain,Male,29,6,111051.74,1,1,1,108202.39,0,0,5,SILVER,674
5638386,6530406,sdv-pii-1kiya,633,Germany,Male,48,9,100664.7,1,0,1,154207.3,0,0,1,PLATINUM,404
2044303,14334171,sdv-pii-8fs3e,693,Germany,Female,35,5,130543.53,2,0,1,170099.24,1,1,5,DIAMOND,640
10030739,12744760,sdv-pii-zy96w,602,France,Female,34,10,88782.2,1,1,0,157326.9,0,0,5,DIAMOND,638
11743950,7148894,sdv-pii-s5bnn,697,Spain,Male,46,3,0.0,2,0,1,41858.86,0,0,3,DIAMOND,534
1152013,16289028,sdv-pii-wuwlq,588,France,Male,45,8,129071.61,2,1,0,169937.69,1,1,2,GOLD,909
8592712,7111969,sdv-pii-1d68a,777,Germany,Male,46,7,120309.05,2,1,0,166778.4,0,0,2,DIAMOND,893
15055505,12798678,sdv-pii-afbhq,850,Spain,Female,32,2,107839.46,2,1,1,24672.57,0,0,3,DIAMOND,843
1638143,11456879,sdv-pii-w9jma,499,France,Male,57,5,0.0,2,1,0,141282.11,1,0,2,PLATINUM,951
9095159,4679660,sdv-pii-aqsk0,592,Spain,Female,26,2,0.0,2,0,1,53963.67,0,0,3,PLATINUM,256
15085516,6062387,sdv-pii-z42hd,569,Spain,Male,65,8,114464.93,1,0,0,121914.02,1,1,4,DIAMOND,335
9485696,495854,sdv-pii-w3nnp,776,France,Female,39,3,2067.74,2,0,1,48938.63,0,0,3,PLATINUM,640
16390593,6816455,sdv-pii-0m4hi,524,Spain,Male,49,4,130581.89,1,0,1,82020.14,1,0,3,SILVER,568
197005,6987455,sdv-pii-lxuyp,694,Germany,Female,33,3,98915.61,1,1,0,129513.98,0,0,2,GOLD,610
15419216,10777248,sdv-pii-gdjy5,535,Spain,Female,37,4,119876.22,3,0,0,101977.4,1,1,4,DIAMOND,506
9764767,10388234,sdv-pii-1g9k8,534,France,Female,41,2,0.0,3,0,1,98257.67,1,1,4,DIAMOND,661
11443442,12059253,sdv-pii-zfinb,760,Spain,Female,52,2,0.0,2,1,0,54751.95,0,0,3,PLATINUM,466
12319068,10971142,sdv-pii-hfc7g,730,France,Female,23,8,102912.39,2,0,0,149219.07,0,0,3,PLATINUM,895
3785336,5972696,sdv-pii-wyeio,670,Spain,Male,46,9,121131.41,1,1,0,38223.73,1,1,3,DIAMOND,616
8807216,11485440,sdv-pii-vbnfr,493,Spain,Female,26,8,2547.13,2,1,1,59761.57,0,0,3,DIAMOND,564
14298813,4001360,sdv-pii-js1rt,609,Spain,Female,24,7,0.0,2,0,0,162376.26,0,0,3,DIAMOND,375
3206764,12358509,sdv-pii-ugefq,539,France,Female,54,0,115148.79,3,0,0,148758.61,1,1,4,DIAMOND,499
10377289,13232612,sdv-pii-i71q9,511,Spain,Female,25,6,0.0,2,0,1,158674.46,0,0,3,SILVER,627
4773637,5178325,sdv-pii-1wkpy,731,Germany,Female,45,7,121026.71,1,1,1,84219.24,0,0,4,GOLD,587
159130,757602,sdv-pii-8ymzo,551,France,Male,27,6,155057.0,2,1,1,100544.99,0,0,5,DIAMOND,652
16426178,10166263,sdv-pii-9wkjo,683,Germany,Female,47,8,106101.01,4,0,0,63205.61,1,1,2,DIAMOND,634
12702519,6188886,sdv-pii-9md35,645,Spain,Male,25,3,223.21,2,1,1,99213.89,0,0,5,GOLD,280
13164099,12003126,sdv-pii-pbz9n,560,Spain,Male,42,0,119739.46,2,1,0,46558.58,0,0,3,DIAMOND,845
1437980,16546237,sdv-pii-t1brm,612,France,Female,39,8,0.0,1,1,0,168564.08,1,1,3,DIAMOND,254
10870697,6225816,sdv-pii-y132e,841,Spain,Female,25,3,718.67,2,1,0,175045.07,0,0,5,DIAMOND,484
15451404,6091095,sdv-pii-h22lh,693,Spain,Male,48,7,1679.0,1,1,1,27095.81,0,0,3,DIAMOND,269
10418562,6269533,sdv-pii-zinv6,607,France,Female,39,1,123365.54,2,1,1,94587.65,0,0,2,PLATINUM,890
3880902,985539,sdv-pii-vikki,608,Spain,Male,31,2,97322.71,2,0,0,173185.55,0,0,3,DIAMOND,667
9533395,3369320,sdv-pii-csh1u,555,Spain,Female,26,5,0.0,2,0,1,35502.72,0,0,3,PLATINUM,763
10474920,16628240,sdv-pii-pztaq,530,France,Male,52,8,319.8,3,1,1,115266.68,1,1,1,PLATINUM,342
6738491,14973423,sdv-pii-95if3,563,Germany,Female,26,5,131908.52,2,1,0,85334.73,0,0,5,PLATINUM,696
8197015,4362961,sdv-pii-40duk,615,Spain,Female,35,5,0.0,2,1,1,80414.82,0,0,3,SILVER,430
2401793,10980044,sdv-pii-u64ez,577,France,Female,30,3,0.0,2,1,1,86168.79,0,0,2,DIAMOND,544
4892967,5297440,sdv-pii-qbxrq,663,Spain,Female,29,1,0.0,1,1,1,126990.0,0,0,2,DIAMOND,733
12056474,3705293,sdv-pii-u5nls,848,Spain,Female,45,7,0.0,2,1,0,157516.41,0,0,3,PLATINUM,423
10239670,8256882,sdv-pii-tqurs,611,France,Female,43,1,145645.11,2,1,1,178612.48,0,0,5,SILVER,410
9295696,303780,sdv-pii-ph620,712,Germany,Female,34,9,117483.34,1,1,0,71501.84,0,0,3,DIAMOND,619
14386093,11219528,sdv-pii-wqdig,693,Spain,Female,28,5,151457.78,1,1,0,90933.03,0,0,2,DIAMOND,243
2151523,7383634,sdv-pii-dhgyp,802,Germany,Male,63,5,0.0,2,1,1,39633.49,0,0,3,DIAMOND,408
11078661,5870814,sdv-pii-k9nrx,807,France,Male,25,1,147776.07,2,1,1,131734.54,0,0,5,DIAMOND,563
5352075,8137283,sdv-pii-oc04u,558,Germany,Female,38,8,151280.62,3,1,0,138165.2,1,1,2,PLATINUM,783
1589961,11440045,sdv-pii-thqda,537,Spain,Female,35,4,127301.15,2,1,0,51366.31,0,0,5,PLATINUM,451
14713187,4130161,sdv-pii-cp2nz,680,France,Female,38,3,129740.51,1,1,1,155575.51,1,0,1,PLATINUM,861
13763549,5507055,sdv-pii-d1g9g,482,Germany,Female,59,3,133003.07,3,1,0,170522.49,1,1,4,DIAMOND,687
10303848,3160424,sdv-pii-8cehw,539,Spain,Male,30,5,124042.9,2,0,0,33098.7,0,0,4,DIAMOND,639
22215,6107965,sdv-pii-dplin,706,Spain,Female,30,7,116014.28,2,0,1,146919.85,0,0,5,PLATINUM,796
8319482,10673411,sdv-pii-yirfr,776,Spain,Male,25,5,0.0,2,1,1,189490.83,0,0,2,DIAMOND,480
5248857,14658545,sdv-pii-2i8bk,691,Spain,Female,39,6,157511.82,2,1,1,57580.81,0,0,3,PLATINUM,870
10254122,5554825,sdv-pii-s5pxm,578,Spain,Female,33,4,0.0,2,1,1,103315.72,0,0,3,PLATINUM,473
5864595,4486170,sdv-pii-v2eri,543,Germany,Female,36,5,161290.03,2,1,0,101301.76,0,0,4,PLATINUM,462
4582240,14379263,sdv-pii-z9n83,587,France,Male,26,8,0.0,2,1,1,58874.47,0,0,3,GOLD,968
11495969,4230653,sdv-pii-q9h0g,660,Spain,Female,31,6,1391.76,2,0,1,55532.41,0,0,2,DIAMOND,568
9370975,8396253,sdv-pii-jfqeh,495,France,Female,36,2,0.0,1,0,1,48457.86,0,1,3,PLATINUM,949
4867009,13647733,sdv-pii-ckjw3,688,Germany,Female,31,2,129434.33,1,1,0,182847.03,0,0,1,GOLD,921
8369289,11367321,sdv-pii-f5sn1,563,Germany,Female,64,8,132143.03,1,1,0,38832.75,1,1,5,DIAMOND,314
13285893,7575863,sdv-pii-nj1oc,844,France,Male,35,1,0.0,2,1,1,119625.35,0,0,5,GOLD,368
16649714,6504504,sdv-pii-3pfas,571,France,Female,38,1,124211.96,1,1,1,50232.11,1,1,4,PLATINUM,499
8247334,3196082,sdv-pii-1ys6z,674,Germany,Male,40,5,118922.56,1,1,0,3281.58,1,1,5,GOLD,980
7219755,6590922,sdv-pii-zmq6c,598,France,Female,29,2,0.0,1,1,0,142890.79,0,0,3,GOLD,419
1647396,3693922,sdv-pii-kwxqu,619,France,Male,37,4,0.0,2,1,0,173098.04,0,0,3,PLATINUM,846
11001473,8670162,sdv-pii-xtj60,597,Spain,Male,36,5,333.98,2,1,1,46589.13,0,0,4,PLATINUM,390
14668638,267931,sdv-pii-vf1b3,765,France,Female,42,1,127859.87,1,0,1,272.9,0,0,1,DIAMOND,380
9754525,10249614,sdv-pii-vpbbb,725,Spain,Female,39,6,111106.03,1,1,0,122878.82,0,0,2,PLATINUM,880
12575768,1333993,sdv-pii-vfu4w,850,Germany,Female,60,9,135491.95,1,0,0,80430.23,1,1,3,PLATINUM,631
6460283,10678719,sdv-pii-azp8h,850,Spain,Female,26,3,0.0,2,1,0,104273.27,0,0,5,SILVER,397
11139619,12373934,sdv-pii-d68rz,590,Germany,Female,53,5,120976.98,3,1,1,160234.99,1,1,4,DIAMOND,309
10249455,6377162,sdv-pii-bn8uo,528,Spain,Female,30,6,1162.38,2,0,1,184647.5,0,0,2,PLATINUM,609
752781,9068452,sdv-pii-umv2p,812,France,Female,26,8,100807.95,4,1,1,37761.06,1,1,2,DIAMOND,921
3792424,4052983,sdv-pii-a55el,757,France,Female,71,8,0.0,2,1,1,142870.21,0,0,1,SILVER,820
7496758,7352893,sdv-pii-0z04d,617,Germany,Male,59,5,124339.65,2,0,0,105914.71,0,0,4,GOLD,873
15718838,15881923,sdv-pii-vunol,671,France,Male,49,2,1386.36,2,1,0,44610.29,0,0,4,PLATINUM,502
4107745,13929749,sdv-pii-zvfgs,507,Germany,Female,54,8,102101.13,3,1,0,24617.31,1,1,4,SILVER,310
12377477,606246,sdv-pii-cwbuz,662,France,Female,44,5,141.89,2,0,0,56735.75,0,0,3,SILVER,545
2422425,16294552,sdv-pii-tyw36,500,Germany,Female,56,9,137763.33,1,1,0,52130.55,1,1,3,SILVER,761
5879238,11068132,sdv-pii-m9p67,667,Germany,Female,25,9,148559.35,1,1,0,11280.56,0,0,4,DIAMOND,421
16431530,11699809,sdv-pii-ilgnl,662,Spain,Male,33,6,1796.67,2,1,0,41914.67,0,0,2,DIAMOND,422
4241495,10842061,sdv-pii-4hi8v,801,France,Male,31,9,106853.8,2,1,1,103403.13,0,0,3,DIAMOND,321
2830138,14954600,sdv-pii-q7a03,806,Germany,Male,39,8,140473.46,1,1,0,139119.71,0,0,4,PLATINUM,423
14362405,1205094,sdv-pii-7lnc2,551,Germany,Female,32,5,99478.58,1,1,1,27580.03,0,0,4,DIAMOND,507
14952938,3238940,sdv-pii-qy1yg,837,France,Female,38,8,0.0,2,0,1,143433.11,0,0,3,DIAMOND,901
910563,14500273,sdv-pii-7ge9u,663,Spain,Male,37,2,188.2,2,1,1,104891.66,0,0,2,DIAMOND,417
2440089,2488791,sdv-pii-itlls,565,France,Female,41,3,136320.23,3,1,0,78701.69,1,1,3,PLATINUM,656
11638316,10532376,sdv-pii-zf55f,553,Germany,Female,30,2,142417.92,2,1,0,75854.45,0,0,3,DIAMOND,740
7235765,7579326,sdv-pii-83uj9,658,France,Female,48,10,107035.15,1,1,0,23910.74,1,1,4,PLATINUM,311
14172243,6111338,sdv-pii-nr93r,780,Germany,Female,61,10,134835.86,4,1,0,22182.02,1,1,5,PLATINUM,739
12130152,14718447,sdv-pii-tavmn,768,France,Male,34,7,739.74,2,0,1,76099.07,0,0,2,GOLD,427
14459073,15600425,sdv-pii-yp5kc,489,Spain,Male,53,1,102308.21,2,0,0,42561.1,0,0,3,DIAMOND,829
3014789,1226733,sdv-pii-mlmi2,762,Spain,Female,37,3,110903.76,1,0,1,136419.16,0,0,5,DIAMOND,786
1670817,2825652,sdv-pii-wgm00,592,France,Female,58,5,136657.55,1,0,0,50144.85,1,0,4,DIAMOND,291
11297198,7983335,sdv-pii-wqq6p,534,Spain,Female,24,5,0.0,2,1,1,93582.07,0,0,4,SILVER,455
16411811,16403013,sdv-pii-bfaci,739,Germany,Female,27,1,126926.8,1,1,0,69871.93,0,0,5,GOLD,491
9225630,2732337,sdv-pii-fmg0b,591,France,Male,35,8,104085.74,1,1,1,65405.68,0,0,4,DIAMOND,963
15386348,15965364,sdv-pii-g9qen,653,Germany,Female,48,5,112592.82,1,0,0,29529.02,1,1,4,GOLD,374
9670862,12767584,sdv-pii-u2tsa,598,Germany,Female,30,7,130261.11,1,1,1,97653.26,0,0,3,GOLD,526
2616794,8263577,sdv-pii-inbk1,518,France,Male,58,8,123889.72,1,0,0,53755.36,1,1,3,PLATINUM,356
16706916,13542360,sdv-pii-p4knt,813,Germany,Female,28,6,154732.81,2,1,1,87327.63,0,0,1,GOLD,344
1031916,3184995,sdv-pii-2m0ig,579,France,Female,69,8,94595.41,4,0,0,51519.93,1,1,3,SILVER,790
6405021,10514903,sdv-pii-ceswx,617,France,Male,49,2,0.0,4,1,0,155819.27,1,1,5,PLATINUM,297
4196207,4690236,sdv-pii-of19m,531,France,Male,45,8,93612.95,2,1,0,116281.74,0,0,3,PLATINUM,814
7214906,8939150,sdv-pii-kj1vr,791,France,Male,21,2,103840.37,1,0,0,108423.12,0,0,1,DIAMOND,787
8053846,1011648,sdv-pii-yd5mk,607,France,Female,58,2,98655.81,2,0,1,88612.63,0,1,1,DIAMOND,703
3092707,11101822,sdv-pii-o2rfv,647,France,Female,42,6,142238.13,4,0,0,78326.1,1,1,4,PLATINUM,312
6778310,415588,sdv-pii-o3pjs,613,Spain,Male,39,3,104547.29,2,1,0,67931.5,0,0,3,DIAMOND,768
13164477,8498766,sdv-pii-bppr3,756,France,Male,29,1,168795.14,2,1,0,64205.99,0,0,4,PLATINUM,380
10376308,11889847,sdv-pii-1whlg,542,France,Male,34,5,0.0,2,1,1,52393.74,0,0,3,SILVER,464
10089445,5826313,sdv-pii-nk29m,687,Spain,Female,26,5,921.3,2,0,0,134980.83,0,0,4,GOLD,828
1261888,13953346,sdv-pii-5nwdx,656,France,Female,64,4,144976.0,1,1,0,115238.17,1,1,4,PLATINUM,531
5805277,5846876,sdv-pii-nycwr,723,Spain,Female,49,3,99098.03,1,0,0,169471.31,0,0,5,DIAMOND,707
7967891,1026329,sdv-pii-kxo3a,616,France,Male,25,6,0.0,2,0,1,92855.58,0,0,3,PLATINUM,270
10234214,161260,sdv-pii-vdpna,557,Germany,Female,67,5,102657.43,1,0,0,78043.57,1,1,1,PLATINUM,651
8259093,4943048,sdv-pii-d9ey7,676,France,Female,58,8,0.0,1,0,1,70136.89,0,0,4,PLATINUM,917
8853385,1050969,sdv-pii-yb2u5,576,Spain,Female,26,2,720.52,1,1,1,169417.4,0,0,2,DIAMOND,906
1854877,10071246,sdv-pii-1vzhe,555,Germany,Male,55,1,116844.95,1,1,0,12686.66,0,0,4,PLATINUM,836
16342001,2922913,sdv-pii-w59od,804,Spain,Male,28,1,0.0,2,1,1,49927.47,0,0,5,SILVER,962
14330562,13576995,sdv-pii-c0g4p,835,Spain,Male,31,6,71958.27,1,1,1,157920.69,0,0,2,GOLD,895
16646231,10018200,sdv-pii-itflx,686,Germany,Female,31,9,122492.21,1,1,0,57411.9,0,0,3,GOLD,866
7967041,703332,sdv-pii-u1qmn,575,Germany,Male,32,5,126308.62,2,1,0,198926.86,0,0,2,GOLD,631
7363609,656789,sdv-pii-2rcr3,680,Spain,Female,56,5,90417.64,1,1,0,9346.3,0,1,4,GOLD,967
11536809,5688253,sdv-pii-dv3d3,620,Germany,Female,53,3,111186.32,1,0,0,170210.58,1,1,2,SILVER,735
16546483,13388008,sdv-pii-f4zjt,585,Spain,Female,24,8,0.0,2,0,0,157373.01,0,0,3,SILVER,440
13335096,3527436,sdv-pii-rcor6,568,France,Female,48,8,105218.57,2,0,1,113472.67,1,1,1,PLATINUM,261
10459236,9024558,sdv-pii-9fq0j,705,Germany,Female,24,9,127433.84,1,1,0,55375.36,0,0,2,GOLD,371
1277816,1227745,sdv-pii-ti42v,601,France,Male,55,6,124834.04,2,0,0,91665.11,1,1,3,PLATINUM,851
15508281,12033769,sdv-pii-gwed5,666,Spain,Female,22,5,0.0,2,1,1,116409.38,0,0,3,DIAMOND,721
14422688,9283249,sdv-pii-qqoc9,492,Germany,Female,29,5,1256.47,1,1,0,178652.12,0,0,4,PLATINUM,522
6494532,10079815,sdv-pii-uzkp3,566,Germany,Female,26,6,132765.12,1,1,1,174756.4,0,0,3,SILVER,561
7237347,16562888,sdv-pii-fbmxe,850,France,Male,32,7,0.0,2,1,1,27889.88,0,0,3,DIAMOND,931
16638704,15420953,sdv-pii-lmfo7,627,Spain,Female,35,5,153675.92,2,0,1,144206.98,0,0,5,DIAMOND,719
2482121,3015189,sdv-pii-1g9k1,644,Germany,Male,35,1,121809.69,1,0,1,98556.65,0,0,4,PLATINUM,984
3995115,13394865,sdv-pii-047v5,542,Spain,Female,40,8,942.39,2,1,1,97960.47,0,0,3,SILVER,492
1503604,10773301,sdv-pii-dhpwe,506,France,Female,28,10,0.0,2,1,0,42408.14,0,0,5,PLATINUM,486
4683896,16668846,sdv-pii-et9lx,532,Germany,Female,37,1,61813.46,2,1,0,12965.9,1,1,5,PLATINUM,278
10684055,15599088,sdv-pii-tqc34,773,France,Female,45,8,110820.78,2,0,0,31936.34,1,1,3,DIAMOND,426
6622205,8635386,sdv-pii-eszlm,691,Spain,Male,35,8,0.0,2,1,0,86267.1,0,0,4,PLATINUM,405
13414421,14347051,sdv-pii-4ncjo,573,France,Male,57,6,113493.61,1,0,0,104338.74,1,1,3,GOLD,437
15964759,2703665,sdv-pii-nxocs,766,Spain,Male,32,8,119063.05,2,0,1,4213.65,0,0,3,PLATINUM,472
2609622,15631649,sdv-pii-fitz3,532,Spain,Male,34,5,748.55,2,1,1,120263.83,0,0,4,PLATINUM,508
9969766,4832791,sdv-pii-srqia,451,France,Male,50,5,115706.02,2,0,0,42773.47,1,1,4,GOLD,273
4075126,6440083,sdv-pii-1kcjf,733,Spain,Male,61,3,114345.44,2,0,0,130108.38,0,0,4,DIAMOND,385
444374,6757714,sdv-pii-1vle0,502,Spain,Male,48,10,1799.85,2,0,0,119082.05,1,1,4,SILVER,516
3688123,12952596,sdv-pii-oeypx,781,Spain,Female,30,10,92592.06,1,1,1,40916.72,0,0,3,DIAMOND,301
4860955,12354488,sdv-pii-431gc,523,Spain,Male,29,5,141230.1,2,0,0,104764.79,0,0,3,DIAMOND,680
7030294,868740,sdv-pii-obmc9,684,Spain,Female,50,8,128534.79,2,1,0,105252.29,0,0,5,DIAMOND,362
14952690,11140999,sdv-pii-zetyj,519,Germany,Female,38,7,126865.13,1,0,0,45103.47,1,1,1,DIAMOND,322
11867201,13244380,sdv-pii-hca5s,654,France,Male,40,1,138215.73,3,1,1,35495.83,1,1,3,PLATINUM,849
13790334,4612874,sdv-pii-bvk2f,768,France,Male,37,5,0.0,2,1,0,51706.11,0,0,1,PLATINUM,469
1794614,933778,sdv-pii-410xt,507,Germany,Female,40,9,91574.49,1,0,0,149285.49,1,1,1,DIAMOND,922
13520402,5868441,sdv-pii-npba7,539,Spain,Female,38,1,89.49,1,1,0,77540.9,0,0,4,DIAMOND,939
2606147,6315493,sdv-pii-di9ee,621,France,Male,24,8,0.0,2,0,1,82716.29,0,0,2,PLATINUM,866
12397925,9461032,sdv-pii-cit0t,681,France,Male,34,8,269.01,2,0,0,119759.18,0,0,4,PLATINUM,889
14148237,1476989,sdv-pii-j0v8l,538,Germany,Female,45,5,109216.67,1,0,0,47923.23,1,1,2,DIAMOND,344
15550372,16720889,sdv-pii-p7fuu,497,Germany,Male,70,3,149144.87,1,1,0,182355.36,0,0,4,PLATINUM,388
3925383,4960400,sdv-pii-g7mle,656,Germany,Male,45,6,115539.2,1,1,1,100260.48,0,0,4,DIAMOND,415
8655823,12675056,sdv-pii-crnel,827,Spain,Female,44,6,0.0,3,0,0,58631.13,1,1,4,PLATINUM,778
1664421,3027175,sdv-pii-5gjjx,701,Spain,Female,25,3,125809.01,1,1,1,77484.38,0,0,3,PLATINUM,837
8657308,14254638,sdv-pii-kacam,541,Germany,Male,26,5,97393.16,1,0,1,120694.71,1,0,3,GOLD,229
6697510,11740138,sdv-pii-nw5mp,533,Spain,Female,50,8,118110.88,2,1,0,92645.05,0,0,4,DIAMOND,418
1383676,14128888,sdv-pii-gum5u,702,Spain,Male,24,1,106283.93,1,0,0,133013.97,0,1,1,SILVER,443
8679489,13738398,sdv-pii-wcwc3,689,France,Male,64,7,104669.97,3,0,0,104768.73,1,1,3,GOLD,417
646949,9384044,sdv-pii-580kw,628,France,Female,28,0,797.72,2,1,0,46501.79,0,0,1,SILVER,637
2748815,3060641,sdv-pii-3m3b7,791,Spain,Male,49,5,109019.94,2,1,1,16254.72,0,0,2,PLATINUM,862
16712058,12298745,sdv-pii-jalk3,769,France,Male,42,8,0.0,2,1,1,65989.37,1,1,4,PLATINUM,520
13372464,684022,sdv-pii-adxii,541,France,Male,47,3,0.0,2,1,1,93914.51,0,0,3,SILVER,423
8857526,4043146,sdv-pii-6lhdw,552,Germany,Female,64,8,94438.95,1,0,0,30123.3,1,1,1,DIAMOND,453
7270791,9921366,sdv-pii-tiko5,648,France,Male,46,5,126265.26,2,0,0,62102.15,0,0,2,DIAMOND,658
14624450,6789630,sdv-pii-rlke1,563,France,Male,28,8,0.0,2,1,1,146652.33,0,0,5,DIAMOND,948
499963,15304175,sdv-pii-yw8tq,610,Germany,Female,43,2,128074.32,2,1,1,131132.69,0,0,4,PLATINUM,693
963634,1721328,sdv-pii-yw2rc,567,Spain,Male,27,5,0.0,2,1,1,93171.82,0,0,3,GOLD,832
14906014,4906296,sdv-pii-9tnkx,626,France,Female,56,6,0.0,1,0,0,33269.03,1,1,5,PLATINUM,842
6737483,13308920,sdv-pii-d43md,789,Spain,Female,22,3,0.0,2,1,0,131444.36,0,0,2,DIAMOND,348
3280665,13279426,sdv-pii-gjxyw,753,Spain,Female,21,1,150991.14,2,0,1,158347.19,0,0,3,PLATINUM,502
1698767,8719617,sdv-pii-jdo05,542,France,Female,61,3,0.0,2,1,0,107054.54,0,1,3,PLATINUM,756
9646061,3817784,sdv-pii-kb3kq,601,France,Female,27,4,0.0,2,0,1,150317.81,0,0,3,DIAMOND,955
3998243,1350095,sdv-pii-ihwdd,712,France,Female,65,2,99690.3,1,1,0,159604.69,1,1,3,SILVER,945
4115545,15223848,sdv-pii-lkbop,522,Germany,Male,58,8,111368.59,4,1,0,69805.05,1,1,3,DIAMOND,431
11849191,12392666,sdv-pii-07lxi,746,Germany,Female,50,8,132494.68,1,0,0,106830.93,1,1,3,PLATINUM,919
15908182,14690805,sdv-pii-lkzdk,615,Spain,Male,36,2,0.0,2,0,0,64540.74,0,0,3,PLATINUM,939
694863,7971274,sdv-pii-5y67k,702,Spain,Female,46,5,105964.24,2,0,1,19801.43,0,0,2,SILVER,878
1632107,12681295,sdv-pii-4uqyu,556,Germany,Female,38,6,142478.58,4,1,0,185339.94,1,1,4,DIAMOND,979
6897002,9911437,sdv-pii-3pen6,623,Germany,Female,36,1,152419.24,2,0,1,40035.01,0,0,3,PLATINUM,779
14637189,8773395,sdv-pii-mk6gb,623,Germany,Male,58,6,88397.55,1,1,0,55654.74,0,1,2,DIAMOND,838
8748171,15093346,sdv-pii-gh6up,746,France,Male,65,8,102312.23,2,0,0,140887.29,0,0,4,SILVER,892
1995676,4385482,sdv-pii-862c0,617,Germany,Male,56,5,0.0,1,1,0,79332.92,0,0,4,DIAMOND,269
5597573,13343944,sdv-pii-7utek,821,Spain,Male,27,3,0.0,2,1,1,118526.88,0,0,5,DIAMOND,394
1187766,15862019,sdv-pii-nkolc,615,Germany,Female,46,10,85050.55,1,1,0,76399.92,1,0,3,DIAMOND,752
4302121,881354,sdv-pii-l4uk0,523,France,Female,30,6,0.0,2,0,1,94696.29,1,0,2,SILVER,961
10974025,8244000,sdv-pii-6a1i8,632,Spain,Male,38,1,0.0,1,0,0,34303.23,0,0,1,SILVER,576
6479011,1054947,sdv-pii-n7evu,683,Spain,Male,38,0,0.0,2,0,1,16774.03,0,0,2,PLATINUM,592
12125985,15042385,sdv-pii-c7tjz,566,Spain,Female,36,8,133992.65,1,1,0,179282.21,0,0,3,SILVER,628
15482555,13248767,sdv-pii-ekkuz,529,Spain,Female,59,1,112645.47,1,1,1,29690.89,0,0,3,PLATINUM,325
16752798,3159491,sdv-pii-q029n,518,France,Female,65,5,0.0,1,0,0,165145.97,1,1,2,GOLD,555
13693528,748642,sdv-pii-xbruw,730,Spain,Male,31,3,110068.36,2,1,0,62814.6,0,0,2,SILVER,310
9973950,11019305,sdv-pii-o68sj,637,France,Female,47,5,127518.05,2,1,0,95329.55,0,0,3,SILVER,703
14826089,9685222,sdv-pii-hav25,820,France,Female,39,3,146523.85,2,1,1,121560.23,0,0,3,DIAMOND,551
7096747,7884544,sdv-pii-4zurf,621,France,Female,35,2,148202.97,1,0,1,94378.48,1,1,3,DIAMOND,986
10454952,6794092,sdv-pii-nqri6,548,France,Female,26,4,642.76,2,1,1,39933.17,0,0,2,DIAMOND,826
