RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,cluster
12212134,872197,sdv-pii-divrv,540,France,Female,52,9,116195.44,2,0,1,195147.96,0,0,3,DIAMOND,306,1
2923678,3940311,sdv-pii-3gtd5,599,Spain,Female,46,1,2539.92,2,1,0,59322.74,0,0,3,PLATINUM,569,1
6767649,12719277,sdv-pii-reqgu,647,Spain,Female,25,10,138989.21,1,0,0,68034.64,1,1,5,SILVER,636,2
5694267,15603185,sdv-pii-trp9s,808,Germany,Female,43,2,136099.88,1,1,0,32694.36,1,1,4,DIAMOND,334,4
10019214,6072105,sdv-pii-pwzlf,537,Germany,Male,56,2,143592.46,1,1,0,156291.63,1,1,4,SILVER,549,0
10452190,6057401,sdv-pii-d7jsc,797,Spain,Female,37,8,154278.94,1,1,0,148250.69,0,0,2,DIAMOND,583,1
678160,6229520,sdv-pii-i1xld,586,Spain,Male,38,2,0.0,1,0,0,126105.08,0,0,1,PLATINUM,341,3
11823776,5330557,sdv-pii-z21vy,766,Spain,Female,35,6,116871.61,1,0,0,63287.08,1,1,1,PLATINUM,423,2
4192763,16301485,sdv-pii-awcg8,573,Spain,Female,32,8,138859.9,1,0,1,14747.06,0,0,4,PLATINUM,830,1
7673530,103862,sdv-pii-iurm1,680,France,Male,42,7,112327.74,1,1,0,59909.06,1,1,3,DIAMOND,512,0
13307143,14093936,sdv-pii-mgcad,822,France,Male,44,2,133940.84,3,0,0,108866.56,1,1,3,GOLD,506,0
9662103,14475272,sdv-pii-6mbks,545,Spain,Female,41,8,117550.14,2,1,1,146975.08,1,1,5,GOLD,315,2
1744051,1524499,sdv-pii-5g0fe,593,Spain,Male,29,6,0.0,1,1,0,31414.76,0,0,2,PLATINUM,588,3
8309528,3167353,sdv-pii-jbi4z,783,Spain,Female,45,10,107620.45,1,1,1,99986.2,0,0,5,DIAMOND,794,1
11243146,9827898,sdv-pii-yv6un,622,Spain,Female,28,9,0.0,2,1,1,198731.97,0,0,2,SILVER,809,1
9326866,6054429,sdv-pii-ufrj2,488,France,Female,21,4,299.62,1,1,0,78120.08,0,0,3,DIAMOND,381,1
1365349,11747383,sdv-pii-2k3us,727,Spain,Male,30,6,0.0,2,1,0,74001.91,0,0,1,PLATINUM,345,3
7078081,1848925,sdv-pii-azw3v,817,Germany,Male,43,9,126476.14,1,1,0,96087.68,1,1,3,GOLD,588,0
7976830,6834545,sdv-pii-087k1,498,Germany,Female,40,6,125426.28,1,1,0,14255.67,0,0,1,PLATINUM,531,1
7246850,13232291,sdv-pii-5ckz8,614,France,Female,31,9,92959.16,2,1,1,7938.55,0,0,5,SILVER,258,1
240292,8062362,sdv-pii-2quwi,461,Spain,Male,55,5,87761.83,2,1,1,77974.27,1,1,4,PLATINUM,366,3
9727133,16179829,sdv-pii-ra8bl,682,Spain,Male,39,9,106767.24,1,0,0,135739.02,0,0,5,GOLD,715,3
6998226,13226125,sdv-pii-ndomy,697,France,Male,55,5,0.0,2,0,0,172881.21,0,0,2,DIAMOND,636,0
15126697,7577151,sdv-pii-h68lh,570,France,Female,55,2,122986.19,3,1,0,12893.56,1,1,5,GOLD,386,2
10041836,14790077,sdv-pii-mh5l4,589,France,Female,52,4,0.0,2,0,1,195080.42,0,0,3,GOLD,403,1
11114316,318969,sdv-pii-bu7j1,761,Germany,Female,21,7,1074.13,2,1,1,84183.63,0,0,3,PLATINUM,383,1
8762385,9548879,sdv-pii-u6dnq,535,Spain,Male,54,5,0.0,2,0,1,66608.44,0,0,3,DIAMOND,528,3
13833524,16194995,sdv-pii-dhaxw,663,Spain,Male,33,3,131444.67,1,0,0,160792.3,0,0,4,DIAMOND,848,3
3379751,7021896,sdv-pii-7pfmq,750,Germany,Female,60,8,150886.5,3,0,0,59581.16,1,1,4,GOLD,877,2
16538287,16557578,sdv-pii-xxsum,573,France,Male,49,8,120821.09,3,0,0,160532.65,1,1,4,PLATINUM,622,0
8424463,282451,sdv-pii-n1oak,797,France,Male,50,9,0.0,2,1,1,182066.17,0,0,3,SILVER,528,0
2143134,13483020,sdv-pii-2nku4,541,Germany,Female,42,4,102178.57,3,0,0,158841.32,1,1,3,SILVER,710,2
12751460,3433835,sdv-pii-a636d,849,France,Male,40,5,972.71,2,1,0,180759.43,0,0,5,GOLD,752,0
5092757,6152461,sdv-pii-seh4l,583,Spain,Male,34,1,85539.52,2,0,1,66716.65,0,0,4,PLATINUM,368,3
13141737,9627117,sdv-pii-byky9,560,Germany,Female,24,9,150.6,2,1,0,68265.2,0,0,2,PLATINUM,488,1
12002753,5021300,sdv-pii-ghg2m,850,France,Male,48,6,129860.8,4,1,0,52451.39,1,1,3,PLATINUM,507,0
5784526,13683071,sdv-pii-ky9jz,657,Germany,Female,49,8,119445.06,3,0,0,67049.13,1,1,4,SILVER,392,2
15482361,3271944,sdv-pii-1pbpu,587,Germany,Female,33,8,136760.58,2,1,0,146671.6,0,0,2,PLATINUM,782,1
4930297,16071210,sdv-pii-xkv3h,824,France,Male,39,9,139174.8,2,1,0,63010.55,1,1,2,DIAMOND,276,0
2796794,9714620,sdv-pii-cjv73,633,Spain,Female,24,9,196.63,2,1,1,184539.63,0,0,3,PLATINUM,746,1
5375535,16374580,sdv-pii-rdqb8,613,Spain,Female,29,9,0.0,1,0,0,142373.94,0,0,3,SILVER,857,1
7487933,12214121,sdv-pii-giv7v,580,France,Male,50,1,127909.71,2,1,1,64135.56,0,0,3,DIAMOND,708,0
7725478,2236946,sdv-pii-u36pg,519,France,Female,55,5,138999.26,1,1,1,75891.14,1,1,2,GOLD,410,2
2359062,6635868,sdv-pii-dmvq6,589,Spain,Female,27,9,0.0,2,1,1,60377.77,0,0,3,PLATINUM,261,1
2810322,11846913,sdv-pii-8v2ur,763,Spain,Female,23,7,238.36,1,1,0,82449.1,0,0,4,DIAMOND,488,1
13060584,8834422,sdv-pii-xg3bg,662,Germany,Female,26,8,122985.78,1,1,1,63267.09,0,0,3,PLATINUM,633,1
16481300,2696023,sdv-pii-7i2l1,446,Spain,Female,46,2,112344.19,1,0,0,78532.67,1,1,4,DIAMOND,336,2
14340233,464525,sdv-pii-p0ggk,544,France,Female,44,6,139260.37,4,0,0,103819.89,1,1,2,GOLD,297,2
1429290,11206001,sdv-pii-fzx2s,489,Germany,Female,34,5,128593.36,2,1,1,59691.0,1,0,3,DIAMOND,725,4
10938737,14700678,sdv-pii-iy5s1,710,Germany,Female,42,3,155810.5,1,1,0,52791.32,0,0,1,DIAMOND,704,4
14807731,5031653,sdv-pii-wf1ab,607,Spain,Male,31,8,0.0,2,0,1,100302.33,0,0,1,GOLD,309,3
5371103,11830248,sdv-pii-2s0e1,666,Spain,Female,67,9,196.44,2,1,1,53972.93,0,0,1,SILVER,289,1
8514935,2749056,sdv-pii-ij8bn,487,Germany,Female,56,10,113331.66,2,0,0,89325.27,1,1,5,PLATINUM,852,2
9966650,6826129,sdv-pii-ncil4,776,Spain,Female,29,8,99278.51,2,1,1,91292.37,0,0,4,GOLD,600,1
12262803,15849423,sdv-pii-n5tha,724,Germany,Female,31,4,98095.27,1,0,0,149288.87,0,0,4,GOLD,727,1
11281363,14139423,sdv-pii-infir,671,Germany,Female,47,3,94937.48,1,0,1,180724.63,0,0,4,SILVER,403,1
1198893,5856894,sdv-pii-gg2mb,632,Spain,Female,50,5,130409.82,1,0,1,196510.53,0,0,2,PLATINUM,298,1
1167806,10252107,sdv-pii-0qzkp,850,France,Female,61,8,114530.18,2,0,0,122394.18,0,0,3,DIAMOND,682,1
14802642,3329129,sdv-pii-5e7wo,660,Germany,Male,26,1,0.0,2,1,1,50391.22,0,0,5,SILVER,403,0
16209126,3622193,sdv-pii-5dgnk,616,Germany,Male,42,3,118844.92,1,1,0,163245.75,1,0,4,PLATINUM,502,0
13062721,10354676,sdv-pii-20hld,686,Germany,Female,70,3,103666.32,3,0,0,60801.34,1,1,2,SILVER,785,2
1798120,12822226,sdv-pii-8yepq,605,France,Female,50,5,1231.7,2,1,0,195842.89,0,0,1,GOLD,667,1
7774931,12907487,sdv-pii-31iyf,541,Spain,Male,28,9,899.05,2,1,0,56798.14,0,0,5,DIAMOND,608,3
14801044,1208813,sdv-pii-q8yoc,500,Spain,Male,28,7,0.0,2,0,1,13995.97,0,0,5,GOLD,818,3
9000625,16489673,sdv-pii-rmt93,597,Germany,Female,28,1,109153.44,2,0,1,31993.13,0,0,4,SILVER,614,1
12656609,11516828,sdv-pii-aki7x,517,France,Female,34,10,137228.18,1,0,0,125711.77,1,1,4,PLATINUM,609,2
10686733,868079,sdv-pii-1i8vp,527,France,Female,36,7,1014.26,1,0,1,49210.12,1,1,2,PLATINUM,309,2
15970264,3675493,sdv-pii-0slq7,645,France,Female,63,3,93976.84,1,1,0,89350.56,1,1,5,PLATINUM,935,2
11309995,6660378,sdv-pii-58ber,636,Spain,Female,33,6,0.0,2,0,0,107327.33,0,0,5,GOLD,624,1
10368172,14937204,sdv-pii-wf2m9,693,Spain,Female,27,8,920.58,2,0,1,110947.19,0,0,5,GOLD,286,1
5125761,12768650,sdv-pii-5g5wr,792,France,Female,25,9,149425.19,2,1,1,54519.03,0,0,3,DIAMOND,766,1
3297350,13540542,sdv-pii-g97kt,446,Spain,Female,25,6,777.64,2,0,1,147809.61,0,0,2,DIAMOND,815,1
14542078,10212527,sdv-pii-xnsd1,711,Spain,Female,33,2,70100.14,1,1,0,81061.48,0,0,2,PLATINUM,548,1
4137586,16364230,sdv-pii-zt8cx,779,Spain,Female,27,9,111415.13,1,1,0,146750.82,0,0,3,DIAMOND,363,1
8482244,292547,sdv-pii-dxcq6,669,Germany,Female,54,8,148010.63,3,1,1,114923.22,1,1,3,DIAMOND,620,4
14771992,11890426,sdv-pii-6duxx,545,Spain,Female,36,8,126338.46,1,1,1,89798.34,0,0,4,SILVER,903,1
5470095,6494768,sdv-pii-etdqg,692,Spain,Female,38,1,0.0,1,0,1,32315.7,0,0,4,GOLD,506,1
3008439,12404486,sdv-pii-u0vqr,775,France,Male,42,6,143712.08,1,1,0,25041.4,1,1,5,PLATINUM,981,0
6854013,8918202,sdv-pii-dtkii,661,Germany,Male,49,8,100859.35,1,0,0,64619.84,1,1,4,PLATINUM,297,0
14305221,11736946,sdv-pii-nl7er,796,France,Female,62,6,0.0,1,0,0,105502.15,0,0,3,PLATINUM,571,1
9157381,4413429,sdv-pii-iixo3,566,Spain,Male,35,8,95193.55,1,0,0,82051.08,0,0,3,DIAMOND,595,3
5929393,14345933,sdv-pii-kppsl,639,Spain,Male,59,10,103251.74,1,1,0,138827.71,0,1,3,DIAMOND,393,3
4015002,5411925,sdv-pii-la8qx,573,Spain,Female,41,1,121001.61,1,0,1,77608.84,1,0,3,PLATINUM,665,1
3263912,5433167,sdv-pii-kw699,747,Germany,Female,52,1,149333.37,1,1,1,141161.35,0,0,2,DIAMOND,431,4
7846179,15433081,sdv-pii-q4sqq,583,Spain,Male,59,9,0.0,1,0,1,44860.04,0,0,2,SILVER,421,3
3792170,13997515,sdv-pii-oomms,571,Spain,Male,49,5,148943.75,1,0,0,62175.28,0,0,1,PLATINUM,529,3
798211,6135815,sdv-pii-rorek,766,France,Female,46,6,129667.37,2,0,0,29457.47,1,1,5,GOLD,815,2
13269742,9478119,sdv-pii-1gg8i,659,France,Male,35,5,144782.66,1,0,1,64472.99,0,0,2,DIAMOND,451,0
12199769,6589399,sdv-pii-qwh6j,489,Spain,Female,73,2,117537.75,1,1,0,121474.82,1,1,5,DIAMOND,547,2
12099801,5515857,sdv-pii-2j5jk,670,France,Female,27,6,117475.44,1,1,0,31237.98,0,0,4,PLATINUM,266,1
5998171,8180836,sdv-pii-i7ly0,627,Spain,Male,26,5,0.0,1,0,0,8954.61,0,0,5,DIAMOND,302,3
2513659,409832,sdv-pii-km4u7,730,France,Female,34,10,141332.23,2,0,1,188007.75,0,0,3,PLATINUM,796,1
2945680,297130,sdv-pii-loq4c,622,Germany,Male,42,8,132529.78,1,1,0,49339.25,0,0,1,DIAMOND,596,4
2967653,14895968,sdv-pii-svx6c,531,Spain,Female,40,9,119591.83,1,0,0,81987.47,0,0,2,PLATINUM,527,1
5331194,7109631,sdv-pii-6ku06,738,France,Male,29,9,159729.9,2,0,0,11957.45,0,0,3,PLATINUM,930,0
9933300,8927156,sdv-pii-k437h,594,France,Female,37,8,104680.13,1,0,0,107250.49,0,0,4,DIAMOND,501,1
1961686,11771280,sdv-pii-ncwv9,601,Germany,Male,38,5,0.0,1,1,0,115666.36,0,0,4,PLATINUM,375,0
13652114,11927947,sdv-pii-6p68d,623,Spain,Male,21,8,205.64,2,1,1,54984.94,0,0,2,SILVER,409,3
4708248,10085715,sdv-pii-egi8b,729,France,Male,42,9,0.0,2,1,0,99216.23,0,0,2,SILVER,440,0
10596166,10058223,sdv-pii-0dpa4,523,Germany,Female,54,8,598.78,3,1,0,131281.55,1,1,4,DIAMOND,389,4
6116537,1679772,sdv-pii-apn6n,563,Spain,Male,32,8,0.0,2,1,0,140788.41,0,0,3,SILVER,291,3
3693139,12323380,sdv-pii-zk0io,725,Spain,Female,30,7,289.53,2,1,0,61582.46,0,0,2,DIAMOND,605,1
2244287,12176515,sdv-pii-2v8wg,769,Germany,Female,45,5,101418.41,1,1,0,133581.99,0,0,2,GOLD,593,1
11970986,3200417,sdv-pii-dayq1,549,Spain,Female,56,5,111001.48,1,0,0,105530.41,1,1,5,PLATINUM,476,2
335085,11051272,sdv-pii-62lgx,716,Spain,Female,30,1,118997.03,2,0,0,34150.46,0,0,4,DIAMOND,514,1
5973161,8589763,sdv-pii-qc5sq,774,France,Male,40,5,128893.97,1,1,0,143894.55,0,0,2,DIAMOND,269,0
15963301,8839975,sdv-pii-bq4y4,574,Germany,Female,51,3,116195.05,1,1,0,130171.97,0,0,2,SILVER,801,1
15256331,12381885,sdv-pii-39fe8,796,France,Female,29,2,0.0,2,1,1,111726.11,0,0,3,GOLD,316,1
3570761,8883323,sdv-pii-hxi7b,731,France,Female,41,7,789.03,2,1,0,17471.02,0,0,2,SILVER,357,1
2701107,1776992,sdv-pii-f52u6,572,Germany,Male,35,5,65.92,2,0,0,94237.32,0,0,4,DIAMOND,400,4
10507672,13419129,sdv-pii-gjpaj,677,France,Male,23,8,0.0,2,0,0,149330.45,0,0,3,PLATINUM,831,0
1297215,9890427,sdv-pii-aw8r5,753,Spain,Female,26,8,0.0,2,0,1,150719.55,0,0,5,PLATINUM,974,1
8197134,7557072,sdv-pii-0gx9l,461,Germany,Male,49,8,125100.34,1,0,0,130869.31,1,1,3,SILVER,560,0
14001931,11068133,sdv-pii-zn07e,634,Germany,Female,50,10,122871.69,2,1,1,184144.4,0,0,5,DIAMOND,825,4
14829830,12820054,sdv-pii-lxo30,515,Germany,Female,36,8,122863.1,2,1,1,104322.28,0,0,1,PLATINUM,274,1
10333777,12646499,sdv-pii-ci66a,718,France,Male,38,9,117292.48,1,1,0,114033.72,1,1,1,DIAMOND,543,0
3844532,11620706,sdv-pii-hvl53,752,Germany,Male,52,1,140129.52,1,1,0,63258.99,1,1,5,PLATINUM,413,0
12918851,1362825,sdv-pii-dkrw9,677,Germany,Male,42,8,92662.52,1,1,0,84863.62,0,0,4,GOLD,418,0
7459901,9781425,sdv-pii-2zz3s,684,Germany,Male,25,2,0.0,2,0,0,35719.03,0,0,3,DIAMOND,532,4
1540801,8815256,sdv-pii-m49l8,577,Spain,Female,49,8,127668.49,2,1,0,110232.06,0,0,3,GOLD,294,1
2965439,14117561,sdv-pii-j88m2,556,France,Female,59,8,111610.4,3,0,0,140022.68,1,1,1,PLATINUM,423,2
4936769,14921345,sdv-pii-v2oda,706,Spain,Male,35,5,0.0,2,1,0,95270.51,0,0,2,PLATINUM,773,3
3786578,15310544,sdv-pii-dsp6t,548,Spain,Female,31,9,163.88,2,1,0,136446.84,0,0,2,PLATINUM,863,1
6153898,12076710,sdv-pii-mg1jl,497,Germany,Female,61,9,120456.38,1,0,1,186294.34,0,0,4,PLATINUM,451,1
11932970,12491052,sdv-pii-f7084,790,Spain,Female,53,8,118289.11,2,1,1,41668.36,0,0,4,DIAMOND,467,1
6945285,8681449,sdv-pii-i2gkj,621,Germany,Male,32,10,100969.95,2,0,0,91398.76,0,0,1,DIAMOND,999,4
4996112,11064080,sdv-pii-8gsze,611,France,Female,29,8,211.34,2,1,0,72731.93,0,0,4,PLATINUM,377,1
608930,3447221,sdv-pii-fu5zy,551,France,Male,32,4,0.0,2,1,0,96042.97,0,0,2,PLATINUM,351,0
11007872,15898479,sdv-pii-p030e,611,Spain,Male,37,6,146266.1,1,0,1,46594.24,0,0,4,GOLD,776,3
10609382,16656967,sdv-pii-k72qy,546,Spain,Female,25,3,0.0,2,1,1,128024.84,0,0,2,PLATINUM,642,1
3354429,14567146,sdv-pii-yvgmr,644,Spain,Female,65,9,1126.45,2,1,1,97607.33,0,0,4,DIAMOND,785,1
15466116,7009098,sdv-pii-hm7ke,492,Germany,Female,50,6,150393.58,4,0,0,193221.94,1,1,1,DIAMOND,403,4
9388303,12131635,sdv-pii-hkpy7,556,Germany,Female,48,7,120764.15,1,0,0,118157.49,1,1,2,SILVER,756,2
6919786,12583906,sdv-pii-haydu,837,France,Male,47,8,112087.81,1,1,0,26200.26,1,1,3,SILVER,839,0
7188704,16560364,sdv-pii-cygft,670,Spain,Male,31,5,120204.37,1,0,0,89503.27,0,0,3,PLATINUM,839,3
5003776,8154400,sdv-pii-vpu77,533,Germany,Female,47,9,146602.15,1,1,0,80028.44,1,1,4,PLATINUM,705,2
11957256,11574783,sdv-pii-nweuy,534,France,Female,38,1,121591.53,1,0,0,184708.05,0,0,1,DIAMOND,479,1
11144233,9060292,sdv-pii-yj838,539,France,Female,38,8,151932.79,3,0,0,178657.59,1,1,5,PLATINUM,671,2
9653486,10719658,sdv-pii-izww0,665,France,Female,36,8,0.0,3,1,1,22502.02,1,1,5,SILVER,411,2
6413552,4508142,sdv-pii-sx5ez,668,Germany,Female,41,8,119316.86,1,1,1,97942.38,0,0,1,GOLD,448,1
9678706,7753643,sdv-pii-8s5pe,690,Germany,Male,38,5,92555.6,1,1,0,16563.98,1,1,5,GOLD,493,0
12973025,4482913,sdv-pii-s6cek,768,Germany,Male,26,8,120651.05,1,0,0,77796.46,0,0,4,DIAMOND,623,4
5930875,14946455,sdv-pii-7nxbb,690,Germany,Female,38,5,168085.5,1,0,1,177801.51,0,0,3,PLATINUM,427,1
9601766,3679516,sdv-pii-4cw0x,850,Spain,Female,36,5,0.0,2,1,1,42420.33,0,0,3,GOLD,540,1
11486832,5872663,sdv-pii-g167x,645,France,Female,62,1,811.5,1,0,1,55567.22,0,1,3,DIAMOND,868,2
11267819,329538,sdv-pii-ue7hu,790,Germany,Female,47,9,0.0,1,0,1,110788.45,1,1,3,PLATINUM,303,2
3746891,759424,sdv-pii-ewwh0,667,Germany,Female,40,8,109930.03,1,0,0,44131.53,1,1,5,PLATINUM,933,2
6412912,8020220,sdv-pii-nv5ne,777,Spain,Female,31,2,0.0,2,1,0,23914.99,0,0,3,SILVER,758,1
7562125,12379244,sdv-pii-349pr,555,Spain,Female,31,5,0.0,1,1,0,173140.5,0,0,2,DIAMOND,454,1
2317024,10190613,sdv-pii-99p10,605,France,Male,26,9,91519.96,2,1,0,8280.68,1,1,5,GOLD,421,0
4631965,1058654,sdv-pii-oznm2,639,France,Male,42,5,0.0,2,1,0,32378.85,0,0,2,PLATINUM,834,0
9780993,12321397,sdv-pii-piu9h,518,Spain,Male,28,3,8.03,2,1,0,65160.81,0,0,3,PLATINUM,920,3
12002586,1370765,sdv-pii-vbt2t,749,Spain,Male,46,9,109295.74,2,1,0,63795.31,0,0,3,GOLD,575,3
1595357,4626929,sdv-pii-ajo04,698,Spain,Male,30,9,122722.39,1,1,0,188004.1,0,1,5,DIAMOND,745,3
11583293,9708284,sdv-pii-3wnjm,650,Spain,Female,69,8,0.0,2,1,0,81808.49,0,0,4,PLATINUM,597,1
9626445,2174897,sdv-pii-35vni,666,Germany,Female,57,8,146631.54,3,0,0,18091.86,1,1,1,SILVER,346,2
512530,15641921,sdv-pii-p1yna,645,France,Female,63,6,90564.19,1,0,0,116156.35,1,1,1,DIAMOND,382,2
4486154,15858878,sdv-pii-wgbug,830,France,Male,32,9,0.0,2,1,0,57434.75,0,0,5,PLATINUM,542,0
11514604,12740002,sdv-pii-tizbm,689,Germany,Female,45,1,129284.09,2,0,1,179580.55,1,1,3,SILVER,796,2
2313652,11581781,sdv-pii-mntyi,771,Germany,Female,40,5,112317.55,2,1,0,173690.42,0,0,2,DIAMOND,649,4
10057652,2904731,sdv-pii-zfsgi,724,Spain,Male,28,3,94646.82,2,0,1,145994.6,0,0,3,SILVER,611,3
4001197,5661691,sdv-pii-9vv9b,654,Spain,Male,32,6,109909.63,1,1,0,78596.21,0,0,5,DIAMOND,363,3
4121793,2960561,sdv-pii-wpo3y,590,Germany,Male,38,5,150871.69,2,1,0,109639.34,0,0,3,DIAMOND,559,4
9769430,4701916,sdv-pii-s2ybh,750,France,Male,36,1,141714.74,1,1,0,9426.21,0,0,5,GOLD,614,0
11129956,829801,sdv-pii-7mw30,554,Germany,Female,34,6,132095.55,1,0,0,116199.88,1,0,5,PLATINUM,946,2
14561097,2226792,sdv-pii-vxcfj,713,Spain,Male,31,6,809.17,2,1,1,40075.68,0,0,2,GOLD,943,3
413560,1104818,sdv-pii-kyscl,572,France,Female,71,1,128668.96,4,0,1,66697.64,1,1,5,PLATINUM,467,2
9250371,140987,sdv-pii-stxd6,774,Spain,Male,34,4,91953.76,2,1,0,130235.43,0,0,3,DIAMOND,709,3
13096744,11733885,sdv-pii-o04zl,787,France,Male,26,5,0.0,2,0,1,81844.37,0,0,2,PLATINUM,404,0
15302892,4436936,sdv-pii-89wx6,599,Germany,Female,40,9,130709.95,1,0,0,7447.93,1,1,1,GOLD,961,2
15547169,2431922,sdv-pii-05i11,483,Germany,Female,57,6,122439.31,1,0,0,148542.87,1,1,3,DIAMOND,544,4
9415143,3837254,sdv-pii-p4vw4,696,Germany,Female,55,3,117324.26,1,1,0,115312.94,0,0,3,DIAMOND,898,4
5370211,3432950,sdv-pii-prt00,649,Germany,Female,37,1,36.4,2,0,0,132963.58,0,0,5,PLATINUM,558,1
3075419,9361314,sdv-pii-p7wbn,731,Spain,Male,27,5,91245.29,2,1,1,37643.61,0,0,2,DIAMOND,891,3
1562593,3875778,sdv-pii-qdeda,591,Germany,Male,43,9,110963.73,2,1,0,41021.95,0,0,3,DIAMOND,353,4
11511762,7158227,sdv-pii-ai0wi,789,Spain,Male,46,8,128778.48,2,1,1,134075.44,0,0,5,GOLD,814,3
3057585,4406766,sdv-pii-wqmtc,691,Germany,Female,53,8,94878.08,3,0,0,65458.74,1,1,2,DIAMOND,391,4
7475414,2810879,sdv-pii-rccwf,766,Spain,Male,28,1,97767.05,1,1,0,76013.15,0,0,2,PLATINUM,739,3
5298981,15860119,sdv-pii-0jua3,536,France,Female,24,9,340.96,2,1,1,55303.72,0,0,3,PLATINUM,281,1
1813740,4267540,sdv-pii-kckzu,683,France,Female,68,8,106397.59,1,0,1,24591.92,1,1,2,GOLD,702,2
9101754,10935804,sdv-pii-8zlq6,524,Spain,Male,66,0,103579.17,1,1,0,109266.96,0,0,5,PLATINUM,773,3
12605756,10411063,sdv-pii-nzh2g,785,Germany,Male,26,9,155859.94,2,1,0,135973.6,0,0,2,DIAMOND,357,4
6215482,1716312,sdv-pii-gzvtw,600,France,Female,40,2,1110.78,2,1,0,70118.91,0,0,3,DIAMOND,690,1
6060209,12907201,sdv-pii-jcct3,613,Spain,Male,36,7,0.0,2,0,1,59959.83,0,0,2,GOLD,685,3
10467050,4423413,sdv-pii-247tf,591,Germany,Male,55,9,91734.92,2,1,0,113634.51,0,0,2,DIAMOND,929,4
1464549,5770967,sdv-pii-mkdcl,655,France,Female,69,8,1757.51,2,1,0,58034.62,0,0,4,PLATINUM,567,1
10101017,10445314,sdv-pii-pxwqb,504,Spain,Female,34,6,139464.32,1,0,1,68582.45,0,0,1,DIAMOND,928,1
10921786,3446256,sdv-pii-40drq,556,Spain,Female,50,5,688.4,2,1,0,68505.55,0,0,4,PLATINUM,863,1
10053268,8420634,sdv-pii-zkjn4,493,France,Female,58,8,102511.51,3,0,0,153462.05,1,1,4,PLATINUM,235,2
10387626,10615061,sdv-pii-54g91,671,France,Female,45,6,258.15,1,0,0,106045.19,1,1,1,PLATINUM,417,2
11489130,2542486,sdv-pii-9hu5u,621,France,Female,51,8,113083.7,1,0,0,72598.62,1,1,5,DIAMOND,813,2
4931656,9108854,sdv-pii-zpk3j,572,Spain,Female,62,2,1546.07,3,0,1,74903.31,1,1,2,SILVER,699,2
3050431,11217632,sdv-pii-c8hku,597,Spain,Male,56,1,0.0,2,1,0,134272.04,0,0,3,SILVER,440,3
13146307,13621296,sdv-pii-x74pg,783,France,Female,55,8,121852.46,1,0,0,47804.78,1,1,4,PLATINUM,854,2
16526415,4371680,sdv-pii-8uvt3,676,France,Female,24,3,0.0,1,0,1,178667.64,0,0,3,PLATINUM,806,1
6470217,6073750,sdv-pii-nh1py,716,Spain,Female,50,8,412.72,1,1,1,124431.06,1,1,3,DIAMOND,396,2
9800558,6742872,sdv-pii-ummz7,656,Spain,Female,41,9,102890.15,1,1,1,126656.46,1,1,4,DIAMOND,364,2
4430691,4422894,sdv-pii-ejcz7,834,Germany,Female,57,8,0.0,1,0,0,105378.11,0,1,3,DIAMOND,303,4
100394,3525717,sdv-pii-11xo7,743,Spain,Female,29,8,0.0,2,0,1,64207.07,0,0,4,DIAMOND,496,1
2345004,4042561,sdv-pii-vkyc8,564,Germany,Female,34,5,130615.87,1,0,1,45540.65,0,0,3,DIAMOND,625,4
2160900,13201270,sdv-pii-nu4o0,630,Germany,Male,50,5,107723.22,1,1,1,78473.15,0,0,1,PLATINUM,413,0
14792740,10743846,sdv-pii-089pb,706,Spain,Female,35,3,116584.04,1,1,1,63150.35,0,0,1,PLATINUM,457,1
5366867,2474999,sdv-pii-rtasi,596,France,Female,44,8,705.65,2,1,1,186665.89,0,0,5,SILVER,940,1
12786615,3343455,sdv-pii-ab74o,688,France,Female,65,6,0.0,2,1,1,23247.76,0,0,4,GOLD,435,1
7946832,6045429,sdv-pii-p3f8u,687,Spain,Male,34,1,68891.65,2,1,0,148911.33,0,0,5,PLATINUM,618,3
2373596,627992,sdv-pii-zalyj,726,France,Female,44,6,117076.39,1,1,0,67111.63,1,1,4,SILVER,406,2
703748,1874504,sdv-pii-il2jl,683,Spain,Male,69,4,117142.7,1,1,1,24899.21,0,0,1,PLATINUM,382,3
14318897,4955966,sdv-pii-1mq7a,620,Spain,Male,31,6,0.0,2,1,1,39572.17,0,0,4,GOLD,375,3
13853644,14203444,sdv-pii-3354g,689,Spain,Female,56,3,0.0,1,0,0,31297.06,1,1,2,SILVER,280,2
10156159,14986909,sdv-pii-rl6y4,730,Spain,Female,27,5,512.84,2,1,1,87493.55,0,0,5,GOLD,747,1
13632170,13757809,sdv-pii-c9w83,567,Germany,Male,33,10,122573.21,1,0,1,102702.0,1,1,3,GOLD,960,0
10529603,7278012,sdv-pii-dpy6e,691,Germany,Female,44,3,119297.77,2,0,0,90926.33,1,1,3,DIAMOND,601,4
11804393,14254693,sdv-pii-81m7e,593,Spain,Female,39,5,120614.71,1,0,1,156971.78,0,0,3,DIAMOND,868,1
809802,4367003,sdv-pii-hh472,687,Spain,Female,50,10,0.0,2,0,0,45967.38,1,1,1,DIAMOND,825,2
10972528,7995432,sdv-pii-bo100,510,France,Male,47,4,104696.7,2,1,0,142588.81,0,0,4,GOLD,448,0
