RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,cluster
870555,11779761,sdv-pii-xdiyh,660,Spain,Female,26,8,110970.39,2,0,0,37574.99,0,0,2,PLATINUM,417,4
3160451,5279570,sdv-pii-x1i0p,677,Germany,Male,55,5,113371.17,1,1,1,67006.54,1,1,4,GOLD,456,2
16118708,2739581,sdv-pii-jf3vx,609,Spain,Female,28,8,1144.06,2,1,1,95837.92,0,0,5,DIAMOND,415,4
3005095,9455118,sdv-pii-3sv1y,707,France,Male,29,9,1203.59,2,1,0,37043.33,0,0,5,DIAMOND,529,0
6821644,10785283,sdv-pii-35nzg,801,Spain,Female,28,3,0.0,2,0,0,59797.61,0,0,5,SILVER,240,4
11728581,3868443,sdv-pii-8oihb,664,France,Female,27,1,0.0,1,0,0,8736.08,0,1,2,PLATINUM,646,1
4536720,4396566,sdv-pii-mueri,550,Spain,Female,51,8,121073.37,3,1,0,132567.44,1,1,4,SILVER,828,3
14616665,1164511,sdv-pii-35rp3,692,Germany,Female,44,10,112954.45,1,0,0,37138.05,1,1,1,PLATINUM,946,3
7960074,3452857,sdv-pii-rr82z,514,Spain,Female,24,9,106981.38,2,0,0,77513.88,0,0,3,PLATINUM,647,4
626067,8589253,sdv-pii-u4doo,840,Germany,Male,50,9,105442.88,1,1,1,17655.1,1,1,2,PLATINUM,347,2
5858606,6758664,sdv-pii-xkwp4,716,Spain,Female,37,8,191.15,2,0,1,56660.81,0,0,5,DIAMOND,889,4
2193047,3727836,sdv-pii-3wd0a,558,Spain,Female,37,9,95733.81,1,1,0,142119.41,0,0,5,PLATINUM,305,4
1562156,15584390,sdv-pii-b1a3a,730,Germany,Male,51,1,127113.66,2,1,0,161722.84,0,0,3,GOLD,368,0
6629243,13622419,sdv-pii-eswb8,571,France,Female,40,8,100538.58,1,1,1,50398.03,1,1,3,DIAMOND,889,1
12222549,16389912,sdv-pii-t80sl,588,Spain,Male,22,1,0.0,2,1,0,76914.98,0,0,1,GOLD,292,0
9477579,3848581,sdv-pii-iyurz,722,Spain,Female,52,3,90162.67,2,0,1,130875.2,1,1,3,PLATINUM,690,3
2808922,15448536,sdv-pii-fcrws,783,France,Female,55,6,107867.52,1,0,1,67689.52,0,0,4,DIAMOND,868,4
13470150,14851871,sdv-pii-66m1u,593,Spain,Female,24,9,342.01,2,1,0,52649.04,0,0,3,DIAMOND,773,4
4664861,16766780,sdv-pii-hxk0k,621,Spain,Female,35,3,0.0,2,1,0,93322.27,0,0,1,SILVER,231,4
2598137,3220371,sdv-pii-q2bpf,786,Germany,Female,27,5,121916.58,2,0,0,99672.56,0,0,3,DIAMOND,259,4
1531833,11435068,sdv-pii-d2iwt,456,Germany,Female,45,8,149894.7,2,0,0,157029.69,1,1,3,PLATINUM,737,3
7163678,5342662,sdv-pii-qhz36,582,France,Male,24,4,0.0,1,0,0,125086.0,0,0,5,DIAMOND,831,0
6139824,3238833,sdv-pii-9qycp,719,Germany,Female,39,1,116508.17,3,0,1,185763.01,1,1,3,SILVER,500,3
14563346,916803,sdv-pii-edciu,527,France,Male,39,1,122309.7,1,0,0,100050.2,1,1,4,PLATINUM,588,1
4786422,14167077,sdv-pii-cppwc,520,Spain,Male,53,5,1000.42,1,1,0,48602.04,1,1,5,PLATINUM,361,2
1517700,8421883,sdv-pii-akn75,533,France,Female,26,2,662.22,2,0,1,113267.62,0,0,5,PLATINUM,814,4
9246390,7050481,sdv-pii-q8nk4,656,Germany,Female,43,8,153606.42,4,1,0,177040.53,1,1,3,DIAMOND,453,3
13524308,16399331,sdv-pii-qx9n4,751,Germany,Male,61,3,106457.19,1,0,0,40949.75,0,0,3,DIAMOND,841,2
2045838,9733762,sdv-pii-rat77,541,Spain,Female,28,4,89509.03,1,1,0,160276.24,0,0,5,DIAMOND,559,4
6211626,1932466,sdv-pii-9z799,719,Spain,Female,33,7,155777.93,2,0,1,113688.01,0,0,4,PLATINUM,283,4
1188771,4389787,sdv-pii-qcc48,569,Spain,Female,38,5,114785.54,2,0,0,39221.17,1,1,3,DIAMOND,647,3
5507560,9981151,sdv-pii-g4fua,586,Germany,Female,45,8,76623.97,3,1,0,6511.46,1,1,4,SILVER,355,3
11791467,2697580,sdv-pii-cuqu5,569,Spain,Male,40,5,168.35,2,1,0,9424.74,0,0,5,GOLD,949,0
6886632,10012959,sdv-pii-8121x,595,France,Female,47,5,0.0,1,0,0,102429.79,0,0,5,PLATINUM,293,4
9695186,3604435,sdv-pii-gyjuy,555,Spain,Female,29,3,0.0,2,0,1,158759.67,0,0,3,PLATINUM,541,4
13601046,11178370,sdv-pii-otl9h,705,Germany,Male,29,4,118877.23,2,1,0,10840.7,0,0,3,GOLD,320,0
6479143,14622298,sdv-pii-p2m0u,662,France,Female,33,2,0.0,2,1,1,102047.75,0,0,3,SILVER,748,4
7982654,15500594,sdv-pii-zr0ql,677,France,Female,39,8,0.0,2,0,0,43511.17,0,0,5,PLATINUM,990,4
6326732,7633130,sdv-pii-cygf0,709,Spain,Female,26,6,308.87,2,0,1,9030.15,0,0,5,DIAMOND,290,4
4691141,6677956,sdv-pii-wu58c,569,Germany,Female,51,9,131363.77,1,0,0,51304.63,0,0,5,DIAMOND,791,4
9260102,14328371,sdv-pii-u54ju,542,Germany,Female,48,5,105668.49,3,0,0,86378.65,1,1,3,DIAMOND,554,3
12721332,11254983,sdv-pii-vb1gt,823,Spain,Female,24,3,0.0,2,1,1,137626.77,0,0,2,DIAMOND,424,4
7125647,12206602,sdv-pii-oyfvr,768,Germany,Female,57,7,148171.01,1,0,1,138449.73,1,1,4,PLATINUM,271,3
8298251,6443619,sdv-pii-6my9y,657,France,Male,38,4,0.0,1,1,1,94558.26,0,0,2,PLATINUM,933,0
9486091,843241,sdv-pii-s5rhn,622,Germany,Female,53,9,111662.82,1,0,0,121518.15,1,1,5,PLATINUM,377,3
1182324,10930732,sdv-pii-ebv8o,689,Spain,Male,41,10,0.0,2,1,1,59601.52,0,0,3,DIAMOND,617,0
10599551,306418,sdv-pii-snfkw,540,Germany,Female,39,8,114155.93,3,0,1,93724.73,1,1,4,SILVER,896,3
12068641,15254861,sdv-pii-n8720,660,Spain,Female,40,8,106308.73,2,1,1,65091.77,0,1,2,DIAMOND,282,4
2551909,5858953,sdv-pii-qpav3,547,Spain,Male,31,7,680.26,2,0,0,13081.7,0,0,5,DIAMOND,490,0
4247211,2750026,sdv-pii-38nn0,762,Spain,Male,50,8,1546.13,2,1,0,112839.51,1,1,3,DIAMOND,484,2
12990083,14418136,sdv-pii-aosug,530,Spain,Female,44,3,174047.37,1,0,1,156421.25,0,0,4,SILVER,610,4
11662910,3495284,sdv-pii-2s1kh,681,Spain,Male,30,9,140829.59,2,1,0,68721.49,0,0,1,DIAMOND,988,0
4592959,7230532,sdv-pii-837sn,589,France,Male,35,4,0.0,2,1,1,199992.48,0,0,4,SILVER,255,0
10449278,1029593,sdv-pii-70jis,556,Spain,Male,31,5,0.0,2,1,1,62776.33,0,0,2,SILVER,370,0
9404152,2058643,sdv-pii-a5ze8,615,Spain,Male,25,6,0.0,2,1,1,21562.25,0,0,3,GOLD,383,0
6157822,5360730,sdv-pii-bsunv,687,Spain,Female,34,9,0.0,1,0,1,4872.09,1,0,4,PLATINUM,960,4
12638231,446824,sdv-pii-zkui7,809,Spain,Male,28,8,0.0,2,0,1,176827.44,0,0,4,PLATINUM,292,0
10267441,2145544,sdv-pii-5nltk,671,Spain,Female,54,10,418.47,2,0,1,171624.48,1,1,3,DIAMOND,909,3
3439478,3038153,sdv-pii-ywq5q,570,France,Male,45,6,0.0,2,0,0,64861.33,0,0,2,PLATINUM,920,0
12649777,8259639,sdv-pii-maz7u,659,Spain,Female,30,9,0.0,2,1,0,87340.62,0,0,1,SILVER,249,4
15143133,10432795,sdv-pii-agduz,762,Spain,Male,42,5,116790.3,2,0,0,61435.33,0,0,3,DIAMOND,491,0
3562869,13202642,sdv-pii-v1ulh,552,France,Male,47,8,103047.8,2,1,1,87299.96,0,0,5,GOLD,607,0
11964,3755760,sdv-pii-cybdf,808,Spain,Male,27,5,0.0,1,0,1,67713.07,0,0,2,SILVER,639,0
7518344,4057211,sdv-pii-1x1dx,731,Spain,Female,51,6,0.0,3,1,0,192475.85,1,1,2,PLATINUM,817,3
15285161,6484850,sdv-pii-ws664,565,Spain,Male,39,7,110350.84,1,1,1,147992.11,0,0,2,DIAMOND,655,0
15377975,11966019,sdv-pii-4oduq,618,France,Male,58,10,129938.69,3,1,0,42784.14,1,1,3,PLATINUM,281,1
9870993,12827925,sdv-pii-kv2w1,616,France,Female,27,8,1754.55,2,1,1,195124.56,0,0,4,DIAMOND,783,4
13775752,175063,sdv-pii-upsyy,779,France,Male,29,4,95.85,1,1,0,158024.67,0,0,1,PLATINUM,316,0
9444706,1956483,sdv-pii-clmqm,808,Germany,Female,35,5,134453.7,2,1,0,48426.52,0,0,4,PLATINUM,958,4
10660117,1736337,sdv-pii-wd8ca,522,France,Male,37,5,151784.34,3,0,0,37725.74,1,1,5,PLATINUM,944,1
38091,14769350,sdv-pii-363tt,476,Spain,Male,29,10,115964.09,2,0,0,69152.23,0,0,3,DIAMOND,887,0
1767260,9887351,sdv-pii-4s3kb,571,France,Male,51,2,163202.74,1,1,1,114627.6,0,0,2,DIAMOND,607,0
9949508,4477890,sdv-pii-q7jsf,524,Germany,Female,36,3,121347.45,2,1,1,63646.91,0,0,3,PLATINUM,803,4
16486418,4696565,sdv-pii-y9zqh,592,Germany,Female,44,7,91377.69,1,1,1,45716.03,1,1,3,PLATINUM,574,3
2681307,15010611,sdv-pii-bxo87,516,Germany,Male,52,5,141694.57,2,0,0,46416.13,0,0,1,PLATINUM,770,0
2398787,4126619,sdv-pii-x8dyd,568,Spain,Female,40,8,115857.55,2,0,0,5232.4,0,0,1,GOLD,521,4
11452620,1505901,sdv-pii-go4xg,804,France,Female,70,7,112432.05,1,0,0,71094.36,1,1,2,DIAMOND,767,1
1754530,5315147,sdv-pii-39608,706,France,Female,44,10,95425.77,3,1,0,107082.13,1,1,4,DIAMOND,679,1
7897085,11440275,sdv-pii-qe6np,746,Spain,Male,33,5,567.12,2,1,0,141165.34,0,0,2,GOLD,237,0
3623578,3029160,sdv-pii-r3kmv,667,Germany,Male,59,9,140340.31,2,0,1,35420.77,0,0,2,DIAMOND,458,2
14185912,6204991,sdv-pii-7h3vk,584,Spain,Male,43,8,95091.94,1,0,0,63433.25,1,1,4,DIAMOND,438,2
8777878,6759251,sdv-pii-ohrli,558,France,Female,32,1,550.89,2,0,0,42877.94,0,0,5,DIAMOND,321,4
14701625,12569164,sdv-pii-4ii8q,761,France,Female,55,3,127806.3,1,1,0,112259.16,1,1,3,SILVER,866,1
16587211,8305048,sdv-pii-itxpk,607,France,Male,34,5,0.0,2,0,1,36189.92,0,0,2,PLATINUM,601,0
9011301,11858718,sdv-pii-ljpme,717,France,Male,23,3,1095.49,2,1,0,9171.41,0,0,4,DIAMOND,837,0
4238648,16774965,sdv-pii-jjerl,762,Spain,Female,26,6,0.0,2,1,0,83247.59,0,0,3,PLATINUM,826,4
14842433,608892,sdv-pii-qjc41,622,Spain,Female,29,3,1053.62,1,1,1,120864.8,0,0,5,PLATINUM,530,4
12899861,15376579,sdv-pii-boa71,610,France,Female,43,9,141.04,2,1,1,50020.19,0,0,5,PLATINUM,855,4
7562246,10262571,sdv-pii-vg216,673,Spain,Male,47,5,68168.17,1,0,0,86438.59,1,1,4,PLATINUM,276,2
11265242,9688613,sdv-pii-kgahu,476,France,Male,25,6,796.05,2,1,1,53829.0,0,0,2,SILVER,360,0
2858283,5034046,sdv-pii-lrfk1,850,France,Female,44,5,194.76,2,0,1,64986.38,0,0,4,PLATINUM,895,4
3571188,9085721,sdv-pii-7ofwj,758,Spain,Female,31,9,110897.56,2,0,0,55341.3,0,0,3,DIAMOND,398,4
2674278,6226140,sdv-pii-2mcpg,580,Spain,Male,51,4,105716.47,2,1,0,15626.14,1,0,2,GOLD,287,0
16383125,5933570,sdv-pii-mundh,676,Spain,Male,62,6,819.59,2,0,1,96427.37,1,0,3,PLATINUM,313,0
11005625,15208389,sdv-pii-4kxb8,641,Spain,Female,33,4,124370.16,1,0,0,22422.05,0,0,1,SILVER,762,4
973471,1927485,sdv-pii-wkx0l,601,France,Female,31,3,108053.71,1,1,0,47721.26,1,0,3,PLATINUM,304,1
15351564,11911262,sdv-pii-buyak,512,Germany,Female,39,2,148899.47,1,0,0,149953.22,0,0,3,DIAMOND,360,4
1617462,7477931,sdv-pii-vq51l,496,Germany,Female,40,1,120531.86,1,1,1,41205.21,0,1,2,DIAMOND,742,3
10130206,1859596,sdv-pii-yep1s,531,France,Female,36,7,110403.06,1,0,0,185182.85,0,0,3,PLATINUM,362,4
8175223,6042614,sdv-pii-dvf8k,778,Germany,Female,23,3,126821.88,2,1,0,40646.29,0,0,2,PLATINUM,865,4
12431536,9197001,sdv-pii-61gqb,587,Spain,Male,29,9,122760.65,1,1,0,131563.83,0,0,2,GOLD,719,0
15747118,11711358,sdv-pii-v98es,697,Spain,Female,38,5,703.51,3,1,0,17908.41,1,1,3,PLATINUM,603,3
5843602,358039,sdv-pii-2mvb8,513,France,Male,27,8,126.86,2,0,1,142534.7,0,0,4,PLATINUM,328,0
10656780,6049811,sdv-pii-jbcw1,584,Spain,Female,62,1,472.82,2,0,0,73125.19,0,0,4,DIAMOND,389,4
9351509,15015586,sdv-pii-fg9x3,703,France,Female,41,5,131263.98,2,1,1,115250.26,0,0,3,PLATINUM,453,4
475966,2925145,sdv-pii-rx0rg,850,France,Male,49,6,77347.31,2,1,0,50957.81,0,0,4,PLATINUM,396,0
8840807,15147235,sdv-pii-wx2ek,612,France,Male,37,5,114308.46,2,1,1,107672.2,1,1,2,PLATINUM,870,1
11694770,11899371,sdv-pii-aw4gh,579,France,Male,52,10,902.17,1,0,1,93614.49,0,1,2,PLATINUM,617,0
15817354,177818,sdv-pii-4o844,623,Spain,Female,40,10,0.0,2,0,1,66204.16,0,0,3,DIAMOND,425,4
5350700,8907363,sdv-pii-cjfmg,500,Spain,Male,26,9,115863.29,2,1,1,129118.98,0,0,5,GOLD,900,0
11516851,10544151,sdv-pii-kdpno,521,France,Male,33,10,113825.78,2,1,0,38693.49,0,0,3,PLATINUM,844,0
4287793,15925251,sdv-pii-56axx,680,Spain,Male,24,6,0.0,2,1,0,70615.37,0,0,2,SILVER,757,0
223030,15168628,sdv-pii-3q369,468,France,Male,38,2,1320.31,4,0,0,72982.07,1,1,4,DIAMOND,409,2
14627297,16235566,sdv-pii-x6chb,668,Spain,Female,33,9,143510.62,3,0,1,126674.17,1,1,1,DIAMOND,302,3
9049249,11964601,sdv-pii-x8lgl,795,France,Female,27,1,385.62,2,0,1,194634.25,0,0,3,PLATINUM,852,4
8412357,12741058,sdv-pii-6jscm,593,Spain,Female,34,8,1031.18,2,1,0,185601.33,0,0,3,DIAMOND,503,4
2689847,10472538,sdv-pii-zpvcf,696,Germany,Female,51,6,109467.63,4,0,0,123386.25,1,1,3,DIAMOND,715,3
9071261,2466717,sdv-pii-fef4u,545,Germany,Female,33,8,119595.75,1,1,0,83463.63,0,0,4,GOLD,845,4
16399651,1527546,sdv-pii-0gdme,600,Germany,Female,41,5,105242.46,2,1,1,50789.74,0,0,3,SILVER,365,4
11804438,13684250,sdv-pii-do6oa,705,Spain,Male,28,8,557.07,2,1,1,122581.59,0,0,2,DIAMOND,521,0
3306945,15728467,sdv-pii-tvtln,644,Spain,Female,32,3,0.0,2,0,1,193720.19,0,0,2,PLATINUM,713,4
2859331,5119336,sdv-pii-a48t6,478,France,Female,55,7,142032.15,1,0,0,21998.58,1,1,4,DIAMOND,823,1
3567137,1161184,sdv-pii-ddtwh,779,France,Female,49,0,0.0,2,1,0,11234.44,0,0,5,DIAMOND,615,4
12334536,8399787,sdv-pii-9vppz,549,France,Female,46,9,0.0,2,0,1,60990.08,0,0,4,GOLD,618,4
3100420,535400,sdv-pii-nu4l7,607,Germany,Male,25,5,0.0,2,0,0,39793.01,0,0,2,DIAMOND,861,2
12161185,12340053,sdv-pii-pcevs,802,Spain,Male,44,5,162.66,2,1,0,154037.96,0,0,4,DIAMOND,267,0
3907263,7006121,sdv-pii-qbnk2,717,France,Male,62,3,82606.11,3,0,0,172670.71,1,1,3,PLATINUM,507,1
5496841,211279,sdv-pii-gwwce,690,Spain,Female,40,1,99992.39,2,0,0,67404.13,0,0,5,PLATINUM,858,4
8354049,7767982,sdv-pii-w8h3a,668,Germany,Male,50,8,147580.36,3,0,1,14162.22,1,1,2,DIAMOND,914,2
968659,4641889,sdv-pii-w2nvx,612,France,Male,46,6,137813.88,1,1,0,62049.63,0,1,2,DIAMOND,611,2
2700912,15102628,sdv-pii-o7ig5,549,Spain,Female,46,9,131289.37,4,1,0,73873.47,1,1,3,DIAMOND,929,3
12540008,12928089,sdv-pii-rdd1b,779,France,Male,39,5,0.0,2,0,0,20778.54,0,0,3,PLATINUM,796,0
13797093,14996794,sdv-pii-nh06n,710,Spain,Female,56,6,103.84,1,1,1,12028.9,0,0,3,SILVER,310,4
13877924,15888291,sdv-pii-d4ij7,639,France,Female,27,5,0.0,2,1,1,108845.77,0,0,2,GOLD,970,4
8013565,3036463,sdv-pii-0vejl,640,France,Male,31,10,0.0,2,0,0,100817.02,0,0,3,PLATINUM,885,0
12431538,13419917,sdv-pii-nk43e,631,Spain,Male,33,5,125083.98,2,0,1,56820.33,0,0,3,DIAMOND,451,0
5093141,16534411,sdv-pii-s4cg7,688,Spain,Male,51,5,0.0,2,0,0,49113.69,0,0,4,PLATINUM,447,0
11013791,1950406,sdv-pii-phaao,499,France,Female,41,2,131138.8,3,1,0,11.58,1,1,2,PLATINUM,811,1
16634099,6771011,sdv-pii-szu5j,759,France,Female,23,6,133194.04,1,1,1,66443.54,0,0,5,GOLD,895,4
5394751,5636579,sdv-pii-u7hwu,677,Spain,Male,40,2,147464.06,2,1,0,42606.29,0,0,3,PLATINUM,802,0
9129942,4673734,sdv-pii-tcrj7,733,Spain,Male,28,9,0.0,2,1,1,72814.27,0,0,3,PLATINUM,253,0
14637305,10549576,sdv-pii-b7jwu,761,Spain,Male,37,8,0.0,2,1,1,57485.58,0,0,5,DIAMOND,937,0
4834748,3630072,sdv-pii-2yjvh,634,France,Female,31,9,0.0,2,1,1,187777.0,0,0,4,PLATINUM,863,4
6090060,14781999,sdv-pii-y76jd,692,France,Female,41,9,117191.82,1,1,0,37275.78,1,1,3,DIAMOND,884,1
4615701,15866192,sdv-pii-fua84,648,France,Male,61,5,109909.95,4,1,0,54310.1,1,1,2,GOLD,914,1
16185759,13578686,sdv-pii-z5kyj,607,France,Female,61,6,0.0,2,0,1,136508.65,0,0,3,PLATINUM,984,4
15911478,9312526,sdv-pii-drzl8,655,France,Male,51,10,122778.04,2,0,0,10282.69,0,1,3,PLATINUM,296,0
1488518,15323288,sdv-pii-ds9xf,569,Germany,Female,67,8,129616.47,1,0,1,118695.1,1,1,3,PLATINUM,938,3
3976790,12111822,sdv-pii-xab1g,802,Spain,Female,45,7,131517.25,1,0,1,185543.57,0,0,4,PLATINUM,309,4
8598275,15071001,sdv-pii-bndzu,611,France,Female,42,3,0.0,2,0,1,162638.63,0,0,3,DIAMOND,458,4
4318120,13475606,sdv-pii-gtyn0,625,Germany,Male,51,8,126593.49,1,0,1,17669.58,1,1,4,DIAMOND,271,2
4841300,3183386,sdv-pii-euoxs,607,Spain,Male,34,9,0.0,2,1,1,106242.02,0,0,5,GOLD,737,0
373198,9378563,sdv-pii-xxa8c,561,France,Male,43,9,0.0,2,1,1,193520.51,0,0,1,PLATINUM,758,0
15636556,6728556,sdv-pii-f97dp,699,Germany,Female,53,9,115498.93,3,0,0,160189.77,1,1,1,GOLD,263,3
4669621,4235606,sdv-pii-bwy5c,651,Spain,Female,72,5,134061.26,1,0,1,99653.63,1,1,3,DIAMOND,335,3
5960699,5368091,sdv-pii-fnerg,650,France,Female,26,5,122400.23,2,0,1,48894.63,0,0,3,DIAMOND,570,4
12265095,15666896,sdv-pii-7zour,515,Germany,Female,55,3,67841.38,1,0,0,45560.89,1,1,4,DIAMOND,816,3
4420190,182797,sdv-pii-a1pyf,795,Spain,Male,26,1,122788.62,1,1,0,70871.9,0,0,4,DIAMOND,417,0
4284428,1795759,sdv-pii-6i2dy,793,France,Female,62,3,94677.96,1,0,0,153542.7,0,0,5,PLATINUM,437,4
13285812,10474737,sdv-pii-a2uvz,577,France,Female,26,9,0.0,3,1,0,44807.59,0,0,3,PLATINUM,587,4
6665744,10775940,sdv-pii-63ni3,561,France,Female,49,8,109556.21,1,0,0,131908.38,1,1,2,GOLD,484,1
6992895,371457,sdv-pii-dnxy5,610,France,Male,35,3,0.0,2,1,1,102437.13,0,0,3,SILVER,609,0
8779113,9206390,sdv-pii-evbkl,592,France,Female,40,8,0.0,2,1,0,13059.52,0,0,3,SILVER,445,4
7702987,506359,sdv-pii-394b4,796,Spain,Male,43,5,113774.85,1,1,1,33180.51,0,0,2,DIAMOND,583,0
12033742,12072736,sdv-pii-qovco,708,Spain,Male,34,8,0.0,2,0,0,87968.83,0,0,1,PLATINUM,919,0
11404066,13011254,sdv-pii-2k1dg,712,Spain,Male,25,5,75714.09,2,1,0,168969.88,0,0,3,GOLD,938,0
13169703,9824158,sdv-pii-uf04s,849,Germany,Male,49,1,146155.77,2,1,1,63587.7,0,0,1,DIAMOND,320,2
11683430,5322937,sdv-pii-19sp3,759,Germany,Female,20,5,143592.94,1,0,0,99613.64,0,0,2,DIAMOND,310,4
6566204,15503256,sdv-pii-vtucf,635,Spain,Female,62,5,111569.94,2,0,0,55685.71,1,1,2,DIAMOND,789,3
2747255,11224349,sdv-pii-ptc29,749,Germany,Female,27,10,466.86,2,1,1,134267.83,0,0,3,GOLD,676,4
15106817,4203684,sdv-pii-v6g0h,732,Germany,Female,39,3,116140.78,2,0,0,60524.48,0,0,3,DIAMOND,618,4
3601492,1068165,sdv-pii-24kb7,718,France,Female,53,1,125597.42,2,1,1,113116.4,1,1,3,SILVER,618,1
16594038,1890164,sdv-pii-qalym,508,France,Male,32,8,0.0,1,1,0,23484.23,0,0,2,PLATINUM,814,0
13259632,10001152,sdv-pii-ijyit,585,France,Male,38,2,799.9,4,1,0,100981.24,1,1,3,PLATINUM,320,1
16739939,5874451,sdv-pii-tvnjy,669,Germany,Female,43,9,142940.04,1,0,0,88001.34,0,0,5,DIAMOND,966,4
11251882,9950526,sdv-pii-0it9n,540,Spain,Male,43,6,153103.73,3,0,0,43778.6,1,1,4,PLATINUM,446,2
12245805,5743064,sdv-pii-g6utr,544,Germany,Female,52,8,98414.63,1,0,1,45319.21,1,1,5,PLATINUM,628,3
5106922,15541754,sdv-pii-9d2bf,791,France,Male,38,5,119590.92,2,1,1,130477.94,0,0,2,GOLD,369,0
12249725,6603766,sdv-pii-tv9ib,798,Spain,Female,34,9,0.0,2,1,1,88678.29,0,0,3,SILVER,476,4
38894,10159075,sdv-pii-s2apg,509,Germany,Female,27,9,116847.18,1,1,0,164004.96,0,0,4,DIAMOND,635,4
268040,16434200,sdv-pii-z2w0h,569,France,Male,50,7,102379.24,1,0,1,24947.57,0,0,4,PLATINUM,559,0
10276683,3636841,sdv-pii-vvrx7,675,Spain,Male,40,6,108982.19,2,1,0,165349.21,0,0,1,PLATINUM,687,0
172163,14352295,sdv-pii-s7p5a,601,Germany,Female,34,2,125368.33,2,1,1,100129.75,0,0,1,PLATINUM,815,4
5117322,8059897,sdv-pii-kcwum,702,France,Male,28,5,1180.73,2,0,0,157923.59,0,0,4,GOLD,637,0
4006918,3171645,sdv-pii-4xogc,555,France,Female,44,9,160794.51,1,0,1,46511.44,1,1,2,DIAMOND,592,1
1040354,2392700,sdv-pii-9vfqh,616,Spain,Female,28,4,107015.4,2,1,1,141213.95,0,0,4,DIAMOND,366,4
16530070,16545921,sdv-pii-iuuon,530,France,Female,37,5,145441.26,2,0,1,19320.33,0,0,2,SILVER,857,4
1829467,2356878,sdv-pii-3319c,665,Germany,Female,53,3,140944.88,1,1,1,136227.06,0,0,3,SILVER,754,4
15514988,10842135,sdv-pii-asjgs,566,France,Male,51,8,121745.95,1,0,0,110402.99,1,1,4,DIAMOND,553,2
6330586,2714524,sdv-pii-x3lpe,602,Germany,Male,36,2,135305.56,4,0,1,149639.25,1,1,2,PLATINUM,302,2
14536951,642212,sdv-pii-x3igw,567,France,Male,46,7,108236.85,2,1,1,48730.28,0,0,2,PLATINUM,840,0
2232522,15866127,sdv-pii-2wr76,652,Germany,Female,43,4,0.0,2,1,0,160098.3,0,0,2,GOLD,383,4
14596225,16665541,sdv-pii-sge56,623,France,Male,34,5,0.0,2,1,1,197353.92,0,0,5,SILVER,224,0
16239965,3651446,sdv-pii-p1ss5,561,Germany,Female,33,0,0.0,2,1,0,45169.14,0,0,5,PLATINUM,584,4
5392917,3972349,sdv-pii-525wd,572,Germany,Female,33,3,120895.39,1,0,1,19586.66,1,1,5,SILVER,960,3
9422037,14260811,sdv-pii-cnzda,557,Germany,Female,51,8,133662.56,1,1,0,189805.27,1,1,3,DIAMOND,408,3
15043674,4195498,sdv-pii-ibri0,574,Germany,Male,30,7,108456.0,1,1,1,99475.56,0,0,3,GOLD,730,0
9788651,3121914,sdv-pii-u0j26,725,Spain,Male,28,2,68795.81,2,1,0,20467.33,0,0,5,GOLD,456,0
15249924,1824356,sdv-pii-z4kcq,692,Germany,Female,56,5,95781.85,1,1,0,45284.41,1,1,5,PLATINUM,637,3
12395319,4180814,sdv-pii-h6u8u,674,France,Female,61,4,141082.82,1,1,1,89930.63,1,1,2,PLATINUM,902,1
1680799,14280815,sdv-pii-eu22g,546,Germany,Male,53,1,126610.76,1,0,0,42520.02,0,0,1,DIAMOND,822,2
7154143,15816493,sdv-pii-qb05w,568,France,Female,30,6,121531.74,1,1,1,104102.33,0,0,3,DIAMOND,759,4
3646919,4076303,sdv-pii-0pkq7,588,France,Male,26,8,0.0,2,0,0,143275.46,0,0,3,SILVER,393,0
820225,8194700,sdv-pii-d39ic,563,Spain,Male,43,7,131099.34,2,0,0,117666.51,0,0,3,DIAMOND,672,0
5202723,6492787,sdv-pii-a11ns,676,France,Female,58,5,109237.07,1,1,0,120954.1,1,1,4,PLATINUM,694,1
14597942,1251318,sdv-pii-p17xa,588,Spain,Male,38,7,0.0,1,0,1,38064.97,0,0,2,PLATINUM,912,0
11019068,9576497,sdv-pii-trsfj,642,Spain,Male,27,9,93194.79,1,1,1,120135.39,0,0,3,GOLD,831,0
16570784,1169746,sdv-pii-70dsy,593,Germany,Male,45,4,112314.71,1,1,0,67262.65,0,0,4,PLATINUM,348,0
6153094,1182361,sdv-pii-ki9ey,760,Germany,Female,24,8,121603.9,2,1,1,90327.18,0,0,1,GOLD,856,4
4946885,11481491,sdv-pii-ikvy6,520,France,Male,53,2,108546.12,2,1,0,93334.44,0,0,4,GOLD,329,0
11629760,15008222,sdv-pii-j2mxf,667,Spain,Female,40,3,139167.18,2,0,1,124791.03,0,0,2,DIAMOND,838,4
1520594,13531033,sdv-pii-rofjc,795,Spain,Male,30,7,132824.48,2,0,1,192858.65,0,0,5,PLATINUM,499,0
11705802,15675196,sdv-pii-xiuoq,571,Germany,Male,45,6,121483.58,2,1,1,138615.7,1,1,4,DIAMOND,271,2
1783421,5277753,sdv-pii-sck70,648,Germany,Female,63,5,129851.07,4,1,0,193732.18,1,1,1,PLATINUM,473,3
1499743,6437670,sdv-pii-au8ay,651,France,Female,41,0,135475.11,1,0,0,48241.59,1,1,3,DIAMOND,609,1
